applicant_id,prediction
"2140","1"
"2141","0"
"2142","0"
"2143","1"
"2144","1"
"2145","1"
"2146","1"
"2147","0"
"2148","0"
"2149","0"
"2150","1"
"2151","0"
"2152","0"
"2153","1"
"2154","0"
"2155","1"
"2156","1"
"2157","0"
"2158","1"
"2159","1"
"2160","0"
"2161","1"
"2162","0"
"2163","1"
"2164","0"
"2165","1"
"2166","1"
"2167","0"
"2168","0"
"2169","1"
"2170","1"
"2171","1"
"2172","0"
"2173","1"
"2174","0"
"2175","0"
"2176","0"
"2177","0"
"2178","0"
"2179","0"
"2180","0"
"2181","1"
"2182","1"
"2183","0"
"2184","1"
"2185","1"
"2186","0"
"2187","0"
"2188","0"
"2189","0"
"2190","1"
"2191","0"
"2192","1"
"2193","0"
"2194","0"
"2195","1"
"2196","1"
"2197","1"
"2198","1"
"2199","1"
"2200","0"
"2201","0"
"2202","0"
"2203","0"
"2204","1"
"2205","0"
"2206","0"
"2207","0"
"2208","1"
"2209","0"
"2210","0"
"2211","1"
"2212","0"
"2213","1"
"2214","0"
"2215","0"
"2216","0"
"2217","1"
"2218","1"
"2219","1"
"2220","0"
"2221","0"
"2222","0"
"2223","1"
"2224","1"
"2225","0"
"2226","0"
"2227","1"
"2228","0"
"2229","0"
"2230","1"
"2231","1"
"2232","0"
"2233","1"
"2234","0"
"2235","1"
"2236","0"
"2237","0"
"2238","0"
"2239","1"
"2240","1"
"2241","0"
"2242","1"
"2243","1"
"2244","0"
"2245","1"
"2246","0"
"2247","1"
"2248","0"
"2249","0"
"2250","0"
"2251","1"
"2252","0"
"2253","0"
"2254","0"
"2255","0"
"2256","0"
"2257","0"
"2258","0"
"2259","1"
"2260","0"
"2261","0"
"2262","0"
"2263","0"
"2264","0"
"2265","0"
"2266","0"
"2267","1"
"2268","0"
"2269","1"
"2270","1"
"2271","0"
"2272","1"
"2273","0"
"2274","1"
"2275","0"
"2276","1"
"2277","0"
"2278","0"
"2279","1"
"2280","0"
"2281","1"
"2282","0"
"2283","1"
"2284","1"
"2285","0"
"2286","0"
"2287","0"
"2288","0"
"2289","1"
"2290","0"
"2291","0"
"2292","1"
"2293","0"
"2294","1"
"2295","0"
"2296","0"
"2297","0"
"2298","0"
"2299","0"
"2300","0"
"2301","0"
"2302","0"
"2303","0"
"2304","0"
"2305","1"
"2306","0"
"2307","1"
"2308","0"
"2309","0"
"2310","1"
"2311","0"
"2312","1"
"2313","0"
"2314","1"
"2315","0"
"2316","1"
"2317","0"
"2318","1"
"2319","0"
"2320","0"
"2321","1"
"2322","0"
"2323","1"
"2324","0"
"2325","0"
"2326","1"
"2327","0"
"2328","1"
"2329","0"
"2330","0"
"2331","0"
"2332","0"
"2333","0"
"2334","0"
"2335","0"
"2336","1"
"2337","1"
"2338","0"
"2339","1"
"2340","1"
"2341","1"
"2342","1"
"2343","0"
"2344","1"
"2345","0"
"2346","0"
"2347","1"
"2348","1"
"2349","0"
"2350","0"
"2351","0"
"2352","1"
"2353","1"
"2354","0"
"2355","0"
"2356","0"
"2357","0"
"2358","0"
"2359","0"
"2360","0"
"2361","0"
"2362","0"
"2363","1"
"2364","0"
"2365","0"
"2366","0"
"2367","0"
"2368","1"
"2369","0"
"2370","0"
"2371","0"
"2372","0"
"2373","0"
"2374","0"
"2375","0"
"2376","1"
"2377","1"
"2378","1"
"2379","0"
"2380","1"
"2381","1"
"2382","0"
"2383","0"
"2384","0"
"2385","1"
"2386","0"
"2387","1"
"2388","1"
"2389","0"
"2390","0"
"2391","0"
"2392","0"
"2393","1"
"2394","0"
"2395","0"
"2396","0"
"2397","1"
"2398","0"
"2399","1"
"2400","1"
"2401","0"
"2402","0"
"2403","1"
"2404","0"
"2405","1"
"2406","1"
"2407","0"
"2408","1"
"2409","1"
"2410","0"
"2411","0"
"2412","0"
"2413","1"
"2414","1"
"2415","1"
"2416","1"
"2417","1"
"2418","0"
"2419","0"
"2420","0"
"2421","1"
"2422","0"
"2423","1"
"2424","0"
"2425","0"
"2426","0"
"2427","0"
"2428","0"
"2429","0"
"2430","0"
"2431","0"
"2432","1"
"2433","1"
"2434","1"
"2435","0"
"2436","1"
"2437","1"
"2438","0"
"2439","0"
"2440","0"
"2441","0"
"2442","1"
"2443","0"
"2444","0"
"2445","0"
"2446","0"
"2447","0"
"2448","0"
"2449","1"
"2450","0"
"2451","0"
"2452","1"
"2453","0"
"2454","0"
"2455","1"
"2456","1"
"2457","1"
"2458","0"
"2459","1"
"2460","1"
"2461","0"
"2462","0"
"2463","0"
"2464","1"
"2465","0"
"2466","1"
"2467","0"
"2468","0"
"2469","0"
"2470","0"
"2471","1"
"2472","0"
"2473","1"
"2474","0"
"2475","0"
"2476","1"
"2477","0"
"2478","0"
"2479","1"
"2480","1"
"2481","1"
"2482","0"
"2483","0"
"2484","1"
"2485","0"
"2486","0"
"2487","1"
"2488","1"
"2489","0"
"2490","0"
"2491","0"
"2492","0"
"2493","1"
"2494","0"
"2495","0"
"2496","0"
"2497","0"
"2498","0"
"2499","0"
"2500","0"
"2501","1"
"2502","0"
"2503","1"
"2504","1"
"2505","0"
"2506","1"
"2507","0"
"2508","1"
"2509","0"
"2510","1"
"2511","1"
"2512","1"
"2513","0"
"2514","0"
"2515","0"
"2516","0"
"2517","0"
"2518","0"
"2519","0"
"2520","0"
"2521","0"
"2522","1"
"2523","0"
"2524","0"
"2525","1"
"2526","1"
"2527","0"
"2528","0"
"2529","0"
"2530","0"
"2531","0"
"2532","0"
"2533","0"
"2534","0"
"2535","1"
"2536","0"
"2537","1"
"2538","1"
"2539","0"
"2540","0"
"2541","0"
"2542","1"
"2543","0"
"2544","0"
"2545","0"
"2546","0"
"2547","1"
"2548","0"
"2549","1"
"2550","0"
"2551","0"
"2552","0"
"2553","0"
"2554","0"
"2555","0"
"2556","1"
"2557","0"
"2558","0"
"2559","1"
"2560","0"
"2561","1"
"2562","1"
"2563","1"
"2564","0"
"2565","0"
"2566","1"
"2567","0"
"2568","1"
"2569","0"
"2570","0"
"2571","0"
"2572","0"
"2573","1"
"2574","0"
"2575","1"
"2576","0"
"2577","1"
"2578","0"
"2579","0"
"2580","1"
"2581","0"
"2582","1"
"2583","0"
"2584","1"
"2585","1"
"2586","1"
"2587","0"
"2588","0"
"2589","1"
"2590","0"
"2591","0"
"2592","0"
"2593","1"
"2594","0"
"2595","0"
"2596","0"
"2597","0"
"2598","1"
"2599","1"
"2600","0"
"2601","0"
"2602","0"
"2603","0"
"2604","0"
"2605","1"
"2606","0"
"2607","0"
"2608","0"
"2609","0"
"2610","0"
"2611","0"
"2612","0"
"2613","0"
"2614","1"
"2615","0"
"2616","0"
"2617","0"
"2618","0"
"2619","1"
"2620","0"
"2621","0"
"2622","0"
"2623","0"
"2624","1"
"2625","1"
"2626","1"
"2627","0"
"2628","0"
"2629","1"
"2630","0"
"2631","1"
"2632","0"
"2633","1"
"2634","0"
"2635","1"
"2636","0"
"2637","0"
"2638","0"
"2639","0"
"2640","0"
"2641","1"
"2642","0"
"2643","0"
"2644","0"
"2645","0"
"2646","0"
"2647","1"
"2648","0"
"2649","0"
"2650","1"
"2651","1"
"2652","0"
"2653","0"
"2654","1"
"2655","0"
"2656","0"
"2657","1"
"2658","0"
"2659","1"
"2660","0"
"2661","0"
"2662","0"
"2663","1"
"2664","0"
"2665","0"
"2666","0"
"2667","1"
"2668","0"
"2669","1"
"2670","0"
"2671","1"
"2672","0"
"2673","0"
"2674","0"
"2675","0"
"2676","0"
"2677","0"
"2678","0"
"2679","1"
"2680","1"
"2681","0"
"2682","0"
"2683","0"
"2684","1"
"2685","1"
"2686","1"
"2687","0"
"2688","0"
"2689","0"
"2690","0"
"2691","1"
"2692","0"
"2693","1"
"2694","0"
"2695","0"
"2696","0"
"2697","0"
"2698","0"
"2699","0"
"2700","1"
"2701","0"
"2702","1"
"2703","1"
"2704","0"
"2705","1"
"2706","0"
"2707","0"
"2708","0"
"2709","0"
"2710","0"
"2711","0"
"2712","0"
"2713","0"
"2714","0"
"2715","0"
"2716","0"
"2717","0"
"2718","0"
"2719","0"
"2720","0"
"2721","1"
"2722","0"
"2723","1"
"2724","1"
"2725","1"
"2726","0"
"2727","1"
"2728","1"
"2729","1"
"2730","0"
"2731","0"
"2732","0"
"2733","0"
"2734","1"
"2735","1"
"2736","0"
"2737","0"
"2738","0"
"2739","0"
"2740","1"
"2741","0"
"2742","0"
"2743","0"
"2744","0"
"2745","0"
"2746","1"
"2747","1"
"2748","1"
"2749","1"
"2750","1"
"2751","1"
"2752","0"
"2753","1"
"2754","1"
"2755","1"
"2756","1"
"2757","0"
"2758","1"
"2759","0"
"2760","0"
"2761","1"
"2762","0"
"2763","0"
"2764","0"
"2765","0"
"2766","0"
"2767","0"
"2768","0"
"2769","1"
"2770","0"
"2771","0"
"2772","0"
"2773","0"
"2774","1"
"2775","0"
"2776","1"
"2777","0"
"2778","1"
"2779","1"
"2780","0"
"2781","0"
"2782","0"
"2783","0"
"2784","0"
"2785","0"
"2786","0"
"2787","1"
"2788","0"
"2789","1"
"2790","0"
"2791","0"
"2792","0"
"2793","0"
"2794","1"
"2795","0"
"2796","0"
"2797","0"
"2798","1"
"2799","1"
"2800","0"
"2801","1"
"2802","0"
"2803","0"
"2804","0"
"2805","1"
"2806","0"
"2807","0"
"2808","0"
"2809","1"
"2810","0"
"2811","0"
"2812","0"
"2813","0"
"2814","0"
"2815","1"
"2816","1"
"2817","1"
"2818","1"
"2819","1"
"2820","0"
"2821","0"
"2822","0"
"2823","1"
"2824","1"
"2825","0"
"2826","1"
"2827","0"
"2828","0"
"2829","1"
"2830","0"
"2831","0"
"2832","1"
"2833","1"
"2834","1"
"2835","0"
"2836","1"
"2837","1"
"2838","1"
"2839","0"
"2840","0"
"2841","1"
"2842","0"
"2843","1"
"2844","1"
"2845","1"
"2846","0"
"2847","1"
"2848","0"
"2849","0"
"2850","1"
"2851","1"
"2852","0"
"2853","1"
"2854","1"
"2855","1"
"2856","1"
"2857","0"
"2858","0"
"2859","0"
"2860","0"
"2861","0"
"2862","1"
"2863","1"
"2864","1"
"2865","1"
"2866","0"
"2867","1"
"2868","0"
"2869","0"
"2870","0"
"2871","0"
"2872","1"
"2873","1"
"2874","1"
"2875","1"
"2876","0"
"2877","0"
"2878","0"
"2879","1"
"2880","0"
"2881","1"
"2882","0"
"2883","1"
"2884","0"
"2885","0"
"2886","0"
"2887","0"
"2888","1"
"2889","0"
"2890","0"
"2891","0"
"2892","1"
"2893","0"
"2894","1"
"2895","0"
"2896","0"
"2897","0"
"2898","0"
"2899","1"
"2900","0"
"2901","1"
"2902","1"
"2903","1"
"2904","1"
"2905","1"
"2906","1"
"2907","1"
"2908","0"
"2909","0"
"2910","0"
"2911","0"
"2912","1"
"2913","1"
"2914","0"
"2915","0"
"2916","0"
"2917","0"
"2918","1"
"2919","1"
"2920","1"
"2921","0"
"2922","0"
"2923","1"
"2924","0"
"2925","0"
"2926","1"
"2927","0"
"2928","1"
"2929","1"
"2930","0"
"2931","1"
"2932","1"
"2933","0"
"2934","1"
"2935","1"
"2936","1"
"2937","1"
"2938","0"
"2939","1"
"2940","1"
"2941","0"
"2942","1"
"2943","0"
"2944","0"
"2945","1"
"2946","1"
"2947","0"
"2948","1"
"2949","1"
"2950","0"
"2951","0"
"2952","0"
"2953","1"
"2954","0"
"2955","0"
"2956","0"
"2957","0"
"2958","1"
"2959","0"
"2960","1"
"2961","0"
"2962","0"
"2963","1"
"2964","1"
"2965","0"
"2966","0"
"2967","0"
"2968","1"
"2969","0"
"2970","0"
"2971","1"
"2972","0"
"2973","0"
"2974","0"
"2975","0"
"2976","1"
"2977","1"
"2978","0"
"2979","1"
"2980","0"
"2981","0"
"2982","0"
"2983","1"
"2984","0"
"2985","0"
"2986","1"
"2987","0"
"2988","0"
"2989","0"
"2990","1"
"2991","1"
"2992","1"
"2993","0"
"2994","1"
"2995","1"
"2996","1"
"2997","0"
"2998","1"
"2999","0"
"3000","0"
"3001","0"
"3002","1"
"3003","0"
"3004","0"
"3005","0"
"3006","1"
"3007","0"
"3008","1"
"3009","0"
"3010","1"
"3011","1"
"3012","0"
"3013","0"
"3014","1"
"3015","0"
"3016","1"
"3017","1"
"3018","1"
"3019","1"
"3020","0"
"3021","0"
"3022","1"
"3023","0"
"3024","1"
"3025","0"
"3026","1"
"3027","0"
"3028","0"
"3029","1"
"3030","1"
"3031","0"
"3032","1"
"3033","0"
"3034","0"
"3035","0"
"3036","0"
"3037","0"
"3038","0"
"3039","1"
"3040","0"
"3041","0"
"3042","0"
"3043","0"
"3044","0"
"3045","1"
"3046","0"
"3047","1"
"3048","0"
"3049","1"
"3050","0"
"3051","1"
"3052","0"
"3053","0"
"3054","0"
"3055","0"
"3056","0"
"3057","1"
"3058","0"
"3059","1"
"3060","1"
"3061","0"
"3062","1"
"3063","1"
"3064","0"
"3065","0"
"3066","1"
"3067","1"
"3068","1"
"3069","1"
"3070","1"
"3071","0"
"3072","1"
"3073","1"
"3074","0"
"3075","0"
"3076","0"
"3077","0"
"3078","1"
"3079","0"
"3080","0"
"3081","1"
"3082","1"
"3083","1"
"3084","0"
"3085","0"
"3086","1"
"3087","0"
"3088","1"
"3089","1"
"3090","1"
"3091","0"
"3092","1"
"3093","1"
"3094","0"
"3095","0"
"3096","0"
"3097","1"
"3098","1"
"3099","1"
"3100","0"
"3101","1"
"3102","0"
"3103","0"
"3104","0"
"3105","0"
"3106","1"
"3107","0"
"3108","0"
"3109","0"
"3110","1"
"3111","1"
"3112","0"
"3113","0"
"3114","0"
"3115","1"
"3116","0"
"3117","0"
"3118","1"
"3119","0"
"3120","1"
"3121","1"
"3122","1"
"3123","1"
"3124","0"
"3125","0"
"3126","0"
"3127","0"
"3128","1"
"3129","1"
"3130","1"
"3131","0"
"3132","1"
"3133","1"
"3134","0"
"3135","0"
"3136","0"
"3137","1"
"3138","1"
"3139","1"
"3140","0"
"3141","0"
"3142","0"
"3143","0"
"3144","0"
"3145","1"
"3146","1"
"3147","1"
"3148","1"
"3149","1"
"3150","1"
"3151","0"
"3152","0"
"3153","0"
"3154","0"
"3155","0"
"3156","0"
"3157","1"
"3158","1"
"3159","1"
"3160","1"
"3161","0"
"3162","0"
"3163","0"
"3164","1"
"3165","1"
"3166","0"
"3167","0"
"3168","1"
"3169","1"
"3170","0"
"3171","0"
"3172","0"
"3173","0"
"3174","0"
"3175","0"
"3176","0"
"3177","0"
"3178","0"
"3179","1"
"3180","0"
"3181","0"
"3182","1"
"3183","0"
"3184","0"
"3185","0"
"3186","0"
"3187","0"
"3188","1"
"3189","0"
"3190","0"
"3191","0"
"3192","1"
"3193","0"
"3194","0"
"3195","0"
"3196","0"
"3197","0"
"3198","0"
"3199","0"
"3200","0"
"3201","1"
"3202","1"
"3203","0"
"3204","0"
"3205","1"
"3206","0"
"3207","0"
"3208","0"
"3209","1"
"3210","0"
"3211","0"
"3212","1"
"3213","0"
"3214","0"
"3215","0"
"3216","1"
"3217","0"
"3218","1"
"3219","0"
"3220","1"
"3221","1"
"3222","0"
"3223","1"
"3224","1"
"3225","0"
"3226","0"
"3227","1"
"3228","1"
"3229","0"
"3230","1"
"3231","0"
"3232","1"
"3233","0"
"3234","1"
"3235","1"
"3236","0"
"3237","1"
"3238","0"
"3239","0"
"3240","1"
"3241","0"
"3242","1"
"3243","0"
"3244","1"
"3245","1"
"3246","0"
"3247","0"
"3248","1"
"3249","1"
"3250","0"
"3251","1"
"3252","1"
"3253","1"
"3254","0"
"3255","0"
"3256","1"
"3257","0"
"3258","0"
"3259","1"
"3260","0"
"3261","0"
"3262","1"
"3263","1"
"3264","1"
"3265","0"
"3266","0"
"3267","0"
"3268","0"
"3269","1"
"3270","0"
"3271","1"
"3272","1"
"3273","1"
"3274","0"
"3275","0"
"3276","0"
"3277","1"
"3278","1"
"3279","1"
"3280","0"
"3281","1"
"3282","0"
"3283","0"
"3284","0"
"3285","0"
"3286","0"
"3287","1"
"3288","0"
"3289","0"
"3290","1"
"3291","0"
"3292","1"
"3293","0"
"3294","0"
"3295","0"
"3296","0"
"3297","1"
"3298","1"
"3299","1"
"3300","0"
"3301","1"
"3302","1"
"3303","0"
"3304","0"
"3305","0"
"3306","0"
"3307","1"
"3308","1"
"3309","1"
"3310","0"
"3311","1"
"3312","1"
"3313","0"
"3314","0"
"3315","0"
"3316","0"
"3317","0"
"3318","0"
"3319","1"
"3320","0"
"3321","1"
"3322","1"
"3323","0"
"3324","1"
"3325","0"
"3326","1"
"3327","1"
"3328","1"
"3329","0"
"3330","0"
"3331","0"
"3332","1"
"3333","1"
