applicant_id,prediction
"2140","1"
"2141","0"
"2142","1"
"2143","0"
"2144","1"
"2145","0"
"2146","0"
"2147","1"
"2148","0"
"2149","1"
"2150","0"
"2151","1"
"2152","0"
"2153","0"
"2154","0"
"2155","1"
"2156","0"
"2157","1"
"2158","0"
"2159","0"
"2160","1"
"2161","0"
"2162","0"
"2163","0"
"2164","1"
"2165","0"
"2166","0"
"2167","0"
"2168","1"
"2169","0"
"2170","1"
"2171","0"
"2172","0"
"2173","0"
"2174","1"
"2175","0"
"2176","0"
"2177","0"
"2178","1"
"2179","0"
"2180","0"
"2181","1"
"2182","0"
"2183","0"
"2184","0"
"2185","1"
"2186","0"
"2187","1"
"2188","0"
"2189","1"
"2190","1"
"2191","0"
"2192","0"
"2193","0"
"2194","1"
"2195","0"
"2196","1"
"2197","1"
"2198","0"
"2199","1"
"2200","0"
"2201","0"
"2202","1"
"2203","1"
"2204","0"
"2205","1"
"2206","0"
"2207","1"
"2208","0"
"2209","0"
"2210","1"
"2211","0"
"2212","0"
"2213","0"
"2214","0"
"2215","1"
"2216","1"
"2217","0"
"2218","0"
"2219","1"
"2220","1"
"2221","0"
"2222","0"
"2223","1"
"2224","0"
"2225","1"
"2226","1"
"2227","1"
"2228","1"
"2229","1"
"2230","1"
"2231","1"
"2232","0"
"2233","0"
"2234","1"
"2235","1"
"2236","1"
"2237","1"
"2238","1"
"2239","0"
"2240","0"
"2241","1"
"2242","0"
"2243","1"
"2244","0"
"2245","0"
"2246","1"
"2247","0"
"2248","1"
"2249","0"
"2250","1"
"2251","0"
"2252","0"
"2253","0"
"2254","1"
"2255","0"
"2256","0"
"2257","0"
"2258","0"
"2259","1"
"2260","1"
"2261","0"
"2262","1"
"2263","1"
"2264","1"
"2265","0"
"2266","0"
"2267","1"
"2268","0"
"2269","0"
"2270","1"
"2271","1"
"2272","1"
"2273","0"
"2274","0"
"2275","0"
"2276","0"
"2277","0"
"2278","0"
"2279","1"
"2280","1"
"2281","1"
"2282","0"
"2283","0"
"2284","1"
"2285","0"
"2286","0"
"2287","0"
"2288","0"
"2289","1"
"2290","0"
"2291","0"
"2292","1"
"2293","0"
"2294","1"
"2295","0"
"2296","1"
"2297","0"
"2298","0"
"2299","0"
"2300","0"
"2301","0"
"2302","0"
"2303","1"
"2304","1"
"2305","0"
"2306","1"
"2307","0"
"2308","0"
"2309","0"
"2310","0"
"2311","0"
"2312","0"
"2313","0"
"2314","0"
"2315","0"
"2316","0"
"2317","0"
"2318","0"
"2319","1"
"2320","0"
"2321","0"
"2322","1"
"2323","0"
"2324","1"
"2325","0"
"2326","0"
"2327","0"
"2328","0"
"2329","1"
"2330","0"
"2331","1"
"2332","1"
"2333","1"
"2334","0"
"2335","0"
"2336","0"
"2337","0"
"2338","1"
"2339","1"
"2340","0"
"2341","0"
"2342","0"
"2343","1"
"2344","1"
"2345","0"
"2346","0"
"2347","0"
"2348","0"
"2349","0"
"2350","1"
"2351","0"
"2352","0"
"2353","0"
"2354","0"
"2355","0"
"2356","1"
"2357","1"
"2358","0"
"2359","0"
"2360","0"
"2361","0"
"2362","0"
"2363","1"
"2364","1"
"2365","0"
"2366","1"
"2367","1"
"2368","1"
"2369","0"
"2370","0"
"2371","0"
"2372","1"
"2373","0"
"2374","0"
"2375","0"
"2376","1"
"2377","1"
"2378","0"
"2379","0"
"2380","1"
"2381","0"
"2382","1"
"2383","1"
"2384","0"
"2385","0"
"2386","0"
"2387","0"
"2388","1"
"2389","0"
"2390","1"
"2391","1"
"2392","0"
"2393","0"
"2394","0"
"2395","0"
"2396","1"
"2397","0"
"2398","0"
"2399","0"
"2400","0"
"2401","0"
"2402","1"
"2403","1"
"2404","0"
"2405","0"
"2406","0"
"2407","0"
"2408","0"
"2409","0"
"2410","0"
"2411","0"
"2412","1"
"2413","1"
"2414","0"
"2415","0"
"2416","0"
"2417","0"
"2418","0"
"2419","0"
"2420","0"
"2421","1"
"2422","1"
"2423","1"
"2424","0"
"2425","1"
"2426","1"
"2427","1"
"2428","1"
"2429","0"
"2430","0"
"2431","0"
"2432","0"
"2433","1"
"2434","0"
"2435","0"
"2436","1"
"2437","0"
"2438","0"
"2439","1"
"2440","1"
"2441","1"
"2442","1"
"2443","0"
"2444","1"
"2445","0"
"2446","0"
"2447","0"
"2448","0"
"2449","1"
"2450","0"
"2451","0"
"2452","1"
"2453","0"
"2454","1"
"2455","0"
"2456","0"
"2457","1"
"2458","1"
"2459","0"
"2460","1"
"2461","0"
"2462","0"
"2463","1"
"2464","0"
"2465","1"
"2466","0"
"2467","1"
"2468","1"
"2469","0"
"2470","1"
"2471","1"
"2472","1"
"2473","0"
"2474","0"
"2475","0"
"2476","0"
"2477","1"
"2478","0"
"2479","0"
"2480","0"
"2481","0"
"2482","0"
"2483","0"
"2484","0"
"2485","1"
"2486","0"
"2487","0"
"2488","0"
"2489","1"
"2490","0"
"2491","0"
"2492","1"
"2493","0"
"2494","0"
"2495","0"
"2496","0"
"2497","1"
"2498","0"
"2499","0"
"2500","0"
"2501","0"
"2502","1"
"2503","1"
"2504","0"
"2505","0"
"2506","1"
"2507","1"
"2508","0"
"2509","0"
"2510","0"
"2511","1"
"2512","0"
"2513","1"
"2514","1"
"2515","0"
"2516","0"
"2517","0"
"2518","1"
"2519","1"
"2520","1"
"2521","1"
"2522","1"
"2523","1"
"2524","1"
"2525","1"
"2526","0"
"2527","0"
"2528","0"
"2529","1"
"2530","0"
"2531","0"
"2532","0"
"2533","0"
"2534","0"
"2535","0"
"2536","1"
"2537","0"
"2538","0"
"2539","1"
"2540","1"
"2541","1"
"2542","0"
"2543","1"
"2544","0"
"2545","0"
"2546","1"
"2547","0"
"2548","0"
"2549","0"
"2550","0"
"2551","0"
"2552","0"
"2553","0"
"2554","1"
"2555","0"
"2556","0"
"2557","0"
"2558","0"
"2559","1"
"2560","1"
"2561","1"
"2562","1"
"2563","0"
"2564","0"
"2565","1"
"2566","0"
"2567","0"
"2568","0"
"2569","1"
"2570","1"
"2571","1"
"2572","1"
"2573","0"
"2574","1"
"2575","1"
"2576","0"
"2577","0"
"2578","1"
"2579","0"
"2580","0"
"2581","1"
"2582","1"
"2583","1"
"2584","0"
"2585","1"
"2586","1"
"2587","0"
"2588","0"
"2589","1"
"2590","0"
"2591","0"
"2592","1"
"2593","0"
"2594","1"
"2595","0"
"2596","0"
"2597","0"
"2598","1"
"2599","1"
"2600","0"
"2601","0"
"2602","1"
"2603","0"
"2604","0"
"2605","1"
"2606","0"
"2607","0"
"2608","1"
"2609","0"
"2610","0"
"2611","1"
"2612","0"
"2613","0"
"2614","1"
"2615","1"
"2616","0"
"2617","0"
"2618","0"
"2619","0"
"2620","0"
"2621","1"
"2622","0"
"2623","0"
"2624","1"
"2625","0"
"2626","0"
"2627","0"
"2628","1"
"2629","1"
"2630","0"
"2631","0"
"2632","0"
"2633","0"
"2634","0"
"2635","0"
"2636","0"
"2637","1"
"2638","1"
"2639","1"
"2640","1"
"2641","0"
"2642","0"
"2643","1"
"2644","1"
"2645","0"
"2646","1"
"2647","1"
"2648","0"
"2649","1"
"2650","0"
"2651","1"
"2652","0"
"2653","0"
"2654","0"
"2655","0"
"2656","0"
"2657","1"
"2658","1"
"2659","0"
"2660","0"
"2661","0"
"2662","0"
"2663","0"
"2664","0"
"2665","1"
"2666","0"
"2667","0"
"2668","1"
"2669","0"
"2670","0"
"2671","0"
"2672","0"
"2673","0"
"2674","0"
"2675","0"
"2676","1"
"2677","0"
"2678","0"
"2679","0"
"2680","0"
"2681","1"
"2682","0"
"2683","0"
"2684","0"
"2685","1"
"2686","1"
"2687","0"
"2688","0"
"2689","0"
"2690","1"
"2691","1"
"2692","1"
"2693","1"
"2694","0"
"2695","0"
"2696","1"
"2697","0"
"2698","0"
"2699","0"
"2700","0"
"2701","0"
"2702","0"
"2703","0"
"2704","0"
"2705","0"
"2706","0"
"2707","1"
"2708","1"
"2709","0"
"2710","0"
"2711","0"
"2712","1"
"2713","0"
"2714","0"
"2715","0"
"2716","1"
"2717","0"
"2718","1"
"2719","0"
"2720","0"
"2721","0"
"2722","1"
"2723","0"
"2724","1"
"2725","0"
"2726","0"
"2727","0"
"2728","0"
"2729","0"
"2730","0"
"2731","1"
"2732","1"
"2733","0"
"2734","1"
"2735","1"
"2736","1"
"2737","1"
"2738","0"
"2739","0"
"2740","0"
"2741","1"
"2742","0"
"2743","0"
"2744","0"
"2745","0"
"2746","0"
"2747","1"
"2748","1"
"2749","1"
"2750","0"
"2751","0"
"2752","0"
"2753","0"
"2754","0"
"2755","1"
"2756","0"
"2757","0"
"2758","1"
"2759","1"
"2760","1"
"2761","0"
"2762","0"
"2763","0"
"2764","0"
"2765","1"
"2766","0"
"2767","0"
"2768","1"
"2769","0"
"2770","1"
"2771","0"
"2772","0"
"2773","0"
"2774","0"
"2775","0"
"2776","1"
"2777","0"
"2778","0"
"2779","0"
"2780","0"
"2781","0"
"2782","0"
"2783","0"
"2784","0"
"2785","0"
"2786","0"
"2787","0"
"2788","0"
"2789","0"
"2790","0"
"2791","0"
"2792","0"
"2793","0"
"2794","1"
"2795","0"
"2796","0"
"2797","1"
"2798","0"
"2799","1"
"2800","1"
"2801","1"
"2802","0"
"2803","0"
"2804","0"
"2805","0"
"2806","1"
"2807","1"
"2808","0"
"2809","0"
"2810","1"
"2811","1"
"2812","0"
"2813","0"
"2814","0"
"2815","1"
"2816","0"
"2817","1"
"2818","0"
"2819","0"
"2820","0"
"2821","0"
"2822","1"
"2823","0"
"2824","1"
"2825","0"
"2826","1"
"2827","0"
"2828","0"
"2829","1"
"2830","0"
"2831","0"
"2832","1"
"2833","1"
"2834","0"
"2835","1"
"2836","0"
"2837","1"
"2838","1"
"2839","0"
"2840","1"
"2841","1"
"2842","1"
"2843","0"
"2844","0"
"2845","0"
"2846","0"
"2847","0"
"2848","1"
"2849","0"
"2850","0"
"2851","1"
"2852","1"
"2853","1"
"2854","0"
"2855","0"
"2856","0"
"2857","1"
"2858","0"
"2859","1"
"2860","0"
"2861","0"
"2862","1"
"2863","1"
"2864","1"
"2865","0"
"2866","0"
"2867","0"
"2868","1"
"2869","0"
"2870","1"
"2871","0"
"2872","1"
"2873","1"
"2874","0"
"2875","0"
"2876","0"
"2877","0"
"2878","0"
"2879","0"
"2880","1"
"2881","0"
"2882","0"
"2883","1"
"2884","1"
"2885","0"
"2886","0"
"2887","0"
"2888","0"
"2889","0"
"2890","1"
"2891","0"
"2892","0"
"2893","0"
"2894","0"
"2895","0"
"2896","0"
"2897","1"
"2898","0"
"2899","1"
"2900","1"
"2901","0"
"2902","1"
"2903","0"
"2904","0"
"2905","0"
"2906","0"
"2907","0"
"2908","1"
"2909","1"
"2910","0"
"2911","0"
"2912","1"
"2913","0"
"2914","1"
"2915","1"
"2916","0"
"2917","0"
"2918","1"
"2919","1"
"2920","1"
"2921","1"
"2922","1"
"2923","0"
"2924","1"
"2925","1"
"2926","1"
"2927","1"
"2928","0"
"2929","0"
"2930","0"
"2931","0"
"2932","0"
"2933","0"
"2934","0"
"2935","0"
"2936","0"
"2937","0"
"2938","1"
"2939","0"
"2940","0"
"2941","1"
"2942","1"
"2943","0"
"2944","0"
"2945","0"
"2946","0"
"2947","0"
"2948","1"
"2949","0"
"2950","1"
"2951","0"
"2952","0"
"2953","1"
"2954","1"
"2955","0"
"2956","1"
"2957","1"
"2958","0"
"2959","0"
"2960","0"
"2961","1"
"2962","1"
"2963","1"
"2964","0"
"2965","0"
"2966","1"
"2967","0"
"2968","0"
"2969","0"
"2970","0"
"2971","0"
"2972","0"
"2973","1"
"2974","1"
"2975","1"
"2976","0"
"2977","0"
"2978","1"
"2979","1"
"2980","0"
"2981","0"
"2982","1"
"2983","0"
"2984","0"
"2985","0"
"2986","0"
"2987","1"
"2988","0"
"2989","1"
"2990","0"
"2991","0"
"2992","0"
"2993","1"
"2994","1"
"2995","1"
"2996","1"
"2997","0"
"2998","0"
"2999","1"
"3000","0"
"3001","1"
"3002","1"
"3003","1"
"3004","1"
"3005","1"
"3006","0"
"3007","0"
"3008","1"
"3009","0"
"3010","0"
"3011","1"
"3012","1"
"3013","1"
"3014","1"
"3015","0"
"3016","1"
"3017","0"
"3018","0"
"3019","0"
"3020","0"
"3021","0"
"3022","1"
"3023","1"
"3024","1"
"3025","1"
"3026","0"
"3027","1"
"3028","1"
"3029","1"
"3030","0"
"3031","1"
"3032","1"
"3033","0"
"3034","1"
"3035","0"
"3036","0"
"3037","0"
"3038","0"
"3039","0"
"3040","0"
"3041","0"
"3042","0"
"3043","1"
"3044","0"
"3045","0"
"3046","1"
"3047","0"
"3048","0"
"3049","0"
"3050","1"
"3051","0"
"3052","0"
"3053","0"
"3054","1"
"3055","1"
"3056","0"
"3057","0"
"3058","1"
"3059","1"
"3060","1"
"3061","0"
"3062","0"
"3063","0"
"3064","1"
"3065","1"
"3066","1"
"3067","0"
"3068","0"
"3069","0"
"3070","0"
"3071","0"
"3072","0"
"3073","0"
"3074","1"
"3075","0"
"3076","0"
"3077","0"
"3078","0"
"3079","0"
"3080","0"
"3081","1"
"3082","0"
"3083","0"
"3084","0"
"3085","1"
"3086","1"
"3087","0"
"3088","0"
"3089","0"
"3090","0"
"3091","1"
"3092","0"
"3093","0"
"3094","1"
"3095","1"
"3096","1"
"3097","0"
"3098","0"
"3099","1"
"3100","0"
"3101","0"
"3102","1"
"3103","0"
"3104","1"
"3105","0"
"3106","1"
"3107","1"
"3108","0"
"3109","0"
"3110","0"
"3111","0"
"3112","1"
"3113","0"
"3114","0"
"3115","0"
"3116","1"
"3117","0"
"3118","1"
"3119","0"
"3120","1"
"3121","0"
"3122","1"
"3123","1"
"3124","1"
"3125","0"
"3126","0"
"3127","0"
"3128","0"
"3129","0"
"3130","1"
"3131","1"
"3132","1"
"3133","0"
"3134","1"
"3135","0"
"3136","0"
"3137","1"
"3138","0"
"3139","0"
"3140","0"
"3141","0"
"3142","0"
"3143","1"
"3144","0"
"3145","1"
"3146","1"
"3147","0"
"3148","0"
"3149","0"
"3150","1"
"3151","0"
"3152","0"
"3153","1"
"3154","1"
"3155","1"
"3156","1"
"3157","0"
"3158","1"
"3159","0"
"3160","1"
"3161","1"
"3162","0"
"3163","0"
"3164","1"
"3165","0"
"3166","0"
"3167","0"
"3168","1"
"3169","1"
"3170","0"
"3171","0"
"3172","0"
"3173","1"
"3174","0"
"3175","0"
"3176","1"
"3177","1"
"3178","1"
"3179","1"
"3180","1"
"3181","1"
"3182","1"
"3183","1"
"3184","1"
"3185","0"
"3186","1"
"3187","0"
"3188","0"
"3189","0"
"3190","0"
"3191","0"
"3192","1"
"3193","0"
"3194","0"
"3195","0"
"3196","0"
"3197","0"
"3198","0"
"3199","0"
"3200","1"
"3201","1"
"3202","0"
"3203","1"
"3204","1"
"3205","0"
"3206","0"
"3207","0"
"3208","0"
"3209","0"
"3210","1"
"3211","1"
"3212","1"
"3213","0"
"3214","0"
"3215","0"
"3216","0"
"3217","0"
"3218","0"
"3219","0"
"3220","0"
"3221","1"
"3222","1"
"3223","0"
"3224","1"
"3225","1"
"3226","0"
"3227","0"
"3228","1"
"3229","0"
"3230","1"
"3231","0"
"3232","0"
"3233","0"
"3234","0"
"3235","0"
"3236","1"
"3237","1"
"3238","1"
"3239","1"
"3240","1"
"3241","0"
"3242","1"
"3243","1"
"3244","1"
"3245","0"
"3246","0"
"3247","1"
"3248","0"
"3249","1"
"3250","1"
"3251","0"
"3252","0"
"3253","0"
"3254","0"
"3255","1"
"3256","0"
"3257","1"
"3258","0"
"3259","0"
"3260","0"
"3261","0"
"3262","1"
"3263","0"
"3264","1"
"3265","0"
"3266","0"
"3267","0"
"3268","1"
"3269","0"
"3270","1"
"3271","0"
"3272","0"
"3273","0"
"3274","0"
"3275","1"
"3276","0"
"3277","0"
"3278","0"
"3279","1"
"3280","0"
"3281","1"
"3282","0"
"3283","0"
"3284","1"
"3285","1"
"3286","0"
"3287","0"
"3288","0"
"3289","0"
"3290","1"
"3291","0"
"3292","1"
"3293","1"
"3294","1"
"3295","0"
"3296","0"
"3297","0"
"3298","0"
"3299","0"
"3300","0"
"3301","0"
"3302","1"
"3303","1"
"3304","0"
"3305","0"
"3306","1"
"3307","0"
"3308","0"
"3309","0"
"3310","1"
"3311","0"
"3312","0"
"3313","0"
"3314","0"
"3315","0"
"3316","1"
"3317","1"
"3318","1"
"3319","1"
"3320","1"
"3321","1"
"3322","0"
"3323","1"
"3324","0"
"3325","0"
"3326","1"
"3327","0"
"3328","1"
"3329","1"
"3330","0"
"3331","1"
"3332","0"
"3333","0"
