applicant_id,score
"1665","5.48"
"1666","7.2"
"1667","5.63"
"1668","1.64"
"1669","8.07"
"1670","4.65"
"1671","5.15"
"1672","1.86"
"1673","9.55"
"1674","0.05"
"1675","7.89"
"1676","0.59"
"1677","1.24"
"1678","1.92"
"1679","6.39"
"1680","3.82"
"1681","6.6"
"1682","5.36"
"1683","0.22"
"1684","6.97"
"1685","3.9"
"1686","4.02"
"1687","3.0"
"1688","2.04"
"1689","8.04"
"1690","6.53"
"1691","4.86"
"1692","2.56"
"1693","8.58"
"1694","1.1"
"1695","2.02"
"1696","8.09"
"1697","6.93"
"1698","7.52"
"1699","2.0"
"1700","1.12"
"1701","5.8"
"1702","4.43"
"1703","3.06"
"1704","1.11"
"1705","4.72"
"1706","4.01"
"1707","8.3"
"1708","5.0"
"1709","8.01"
"1710","6.79"
"1711","5.15"
"1712","4.2"
"1713","2.48"
"1714","2.07"
"1715","6.98"
"1716","2.35"
"1717","5.29"
"1718","5.92"
"1719","5.15"
"1720","5.48"
"1721","5.86"
"1722","3.21"
"1723","1.98"
"1724","3.57"
"1725","9.68"
"1726","3.25"
"1727","0.11"
"1728","8.09"
"1729","5.89"
"1730","7.37"
"1731","4.54"
"1732","8.45"
"1733","9.59"
"1734","2.28"
"1735","6.53"
"1736","1.61"
"1737","6.79"
"1738","6.31"
"1739","6.75"
"1740","6.38"
"1741","5.68"
"1742","0.32"
"1743","3.14"
"1744","2.07"
"1745","3.95"
"1746","6.31"
"1747","4.04"
"1748","7.82"
"1749","6.39"
"1750","3.45"
"1751","8.2"
"1752","6.49"
"1753","0.57"
"1754","3.02"
"1755","8.39"
"1756","3.71"
"1757","7.13"
"1758","1.3"
"1759","5.8"
"1760","4.61"
"1761","4.42"
"1762","8.98"
"1763","7.0"
"1764","3.38"
"1765","9.5"
"1766","8.27"
"1767","5.1"
"1768","7.01"
"1769","4.54"
"1770","5.87"
"1771","2.96"
"1772","5.93"
"1773","9.97"
"1774","3.54"
"1775","7.01"
"1776","0.94"
"1777","8.64"
"1778","2.16"
"1779","0.9"
"1780","2.7"
"1781","4.77"
"1782","6.54"
"1783","8.74"
"1784","4.55"
"1785","4.29"
"1786","2.26"
"1787","1.98"
"1788","7.77"
"1789","5.58"
"1790","4.16"
"1791","4.95"
"1792","9.48"
"1793","6.1"
"1794","1.6"
"1795","0.21"
"1796","0.89"
"1797","5.52"
"1798","8.6"
"1799","6.14"
"1800","1.51"
"1801","3.46"
"1802","0.94"
"1803","4.81"
"1804","0.14"
"1805","9.97"
"1806","3.89"
"1807","9.14"
"1808","4.36"
"1809","9.16"
"1810","4.15"
"1811","3.42"
"1812","4.89"
"1813","5.55"
"1814","6.24"
"1815","2.44"
"1816","6.61"
"1817","2.19"
"1818","8.38"
"1819","2.27"
"1820","7.91"
"1821","9.7"
"1822","5.16"
"1823","8.83"
"1824","4.82"
"1825","0.16"
"1826","4.18"
"1827","6.67"
"1828","9.95"
"1829","2.3"
"1830","7.43"
"1831","5.97"
"1832","7.12"
"1833","0.38"
"1834","3.33"
"1835","3.64"
"1836","5.98"
"1837","5.9"
"1838","1.95"
"1839","5.75"
"1840","5.83"
"1841","0.38"
"1842","0.35"
"1843","5.73"
"1844","2.94"
"1845","6.73"
"1846","2.4"
"1847","9.64"
"1848","4.59"
"1849","6.41"
"1850","6.04"
"1851","4.18"
"1852","2.36"
"1853","9.29"
"1854","4.58"
"1855","6.02"
"1856","9.41"
"1857","6.28"
"1858","4.31"
"1859","2.55"
"1860","2.59"
"1861","2.8"
"1862","2.04"
"1863","3.48"
"1864","5.48"
"1865","8.85"
"1866","4.25"
"1867","9.97"
"1868","5.72"
"1869","2.1"
"1870","8.45"
"1871","8.29"
"1872","3.3"
"1873","5.69"
"1874","1.49"
"1875","3.4"
"1876","1.84"
"1877","6.65"
"1878","0.73"
"1879","3.83"
"1880","4.38"
"1881","3.31"
"1882","6.59"
"1883","6.49"
"1884","1.81"
"1885","2.13"
"1886","4.14"
"1887","0.79"
"1888","0.27"
"1889","2.98"
"1890","8.77"
"1891","4.27"
"1892","2.24"
"1893","3.93"
"1894","3.88"
"1895","0.84"
"1896","0.9"
"1897","4.5"
"1898","4.21"
"1899","4.54"
"1900","3.81"
"1901","3.64"
"1902","8.48"
"1903","7.83"
"1904","1.95"
"1905","0.91"
"1906","8.77"
"1907","6.6"
"1908","5.86"
"1909","3.19"
"1910","4.74"
"1911","5.54"
"1912","6.47"
"1913","5.64"
"1914","9.01"
"1915","5.91"
"1916","9.59"
"1917","8.21"
"1918","9.02"
"1919","4.74"
"1920","1.53"
"1921","4.22"
"1922","0.27"
"1923","4.03"
"1924","0.04"
"1925","0.06"
"1926","3.76"
"1927","0.53"
"1928","4.88"
"1929","2.39"
"1930","0.76"
"1931","7.21"
"1932","4.64"
"1933","3.74"
"1934","9.71"
"1935","7.92"
"1936","8.36"
"1937","1.28"
"1938","9.63"
"1939","6.81"
"1940","9.16"
"1941","1.5"
"1942","6.61"
"1943","8.14"
"1944","2.12"
"1945","4.52"
"1946","3.08"
"1947","9.2"
"1948","1.88"
"1949","3.18"
"1950","0.06"
"1951","5.5"
"1952","6.71"
"1953","4.51"
"1954","2.53"
"1955","4.01"
"1956","7.44"
"1957","0.45"
"1958","6.14"
"1959","2.88"
"1960","1.07"
"1961","5.92"
"1962","7.02"
"1963","1.92"
"1964","9.23"
"1965","4.56"
"1966","2.12"
"1967","1.19"
"1968","7.49"
"1969","4.33"
"1970","4.13"
"1971","9.88"
"1972","4.52"
"1973","3.46"
"1974","6.02"
"1975","6.97"
"1976","9.42"
"1977","9.54"
"1978","4.11"
"1979","4.64"
"1980","4.95"
"1981","5.43"
"1982","5.61"
"1983","0.49"
"1984","4.63"
"1985","8.2"
"1986","1.24"
"1987","7.92"
"1988","3.05"
"1989","9.0"
"1990","2.45"
"1991","2.92"
"1992","1.67"
"1993","6.64"
"1994","5.99"
"1995","4.41"
"1996","1.28"
"1997","3.2"
"1998","2.49"
"1999","9.32"
"2000","9.07"
"2001","9.22"
"2002","4.02"
"2003","4.08"
"2004","8.72"
"2005","2.26"
"2006","5.87"
"2007","2.09"
"2008","6.84"
"2009","5.97"
"2010","1.14"
"2011","7.81"
"2012","5.78"
"2013","2.16"
"2014","9.96"
"2015","8.07"
"2016","8.39"
"2017","1.79"
"2018","3.75"
"2019","3.25"
"2020","0.3"
"2021","0.85"
"2022","2.37"
"2023","5.29"
"2024","5.99"
"2025","2.33"
"2026","7.0"
"2027","0.36"
"2028","6.85"
"2029","7.77"
"2030","1.09"
"2031","3.41"
"2032","2.33"
"2033","3.96"
"2034","1.62"
"2035","4.65"
"2036","5.35"
"2037","2.28"
"2038","7.66"
"2039","4.49"
"2040","6.16"
"2041","2.49"
"2042","3.95"
"2043","3.54"
"2044","8.28"
"2045","7.17"
"2046","5.62"
"2047","9.14"
"2048","4.97"
"2049","8.93"
"2050","4.0"
"2051","1.36"
"2052","2.76"
"2053","8.73"
"2054","7.12"
"2055","9.36"
"2056","2.51"
"2057","8.9"
"2058","8.35"
"2059","3.12"
"2060","4.06"
"2061","5.38"
"2062","9.69"
"2063","3.94"
"2064","9.8"
"2065","2.98"
"2066","9.54"
"2067","7.63"
"2068","0.69"
"2069","5.5"
"2070","6.68"
"2071","9.3"
"2072","6.78"
"2073","8.71"
"2074","7.73"
"2075","7.91"
"2076","5.27"
"2077","7.12"
"2078","7.73"
"2079","0.37"
"2080","2.09"
"2081","7.03"
"2082","2.88"
"2083","5.96"
"2084","5.92"
"2085","7.12"
"2086","7.03"
"2087","4.89"
"2088","4.56"
"2089","9.2"
"2090","4.37"
"2091","3.49"
"2092","8.08"
"2093","9.39"
"2094","9.95"
"2095","9.47"
"2096","6.1"
"2097","3.06"
"2098","9.04"
"2099","8.45"
"2100","1.04"
"2101","8.88"
"2102","7.3"
"2103","5.32"
"2104","7.41"
"2105","8.76"
"2106","8.79"
"2107","2.5"
"2108","2.56"
"2109","1.27"
"2110","2.43"
"2111","2.55"
"2112","3.34"
"2113","2.46"
"2114","9.6"
"2115","2.32"
"2116","2.74"
"2117","3.6"
"2118","9.72"
"2119","8.11"
"2120","5.25"
"2121","2.77"
"2122","0.36"
"2123","5.56"
"2124","0.63"
"2125","4.33"
"2126","4.85"
"2127","7.09"
"2128","4.72"
"2129","9.43"
"2130","8.72"
"2131","5.76"
"2132","6.31"
"2133","9.55"
"2134","4.86"
"2135","9.19"
"2136","8.55"
"2137","7.23"
"2138","0.07"
"2139","4.34"
"2140","9.37"
"2141","2.16"
"2142","9.15"
"2143","1.63"
"2144","0.22"
"2145","0.18"
"2146","5.1"
"2147","4.11"
"2148","2.65"
"2149","0.14"
"2150","6.17"
"2151","4.52"
"2152","7.87"
"2153","2.46"
"2154","0.3"
"2155","5.33"
"2156","7.49"
"2157","4.85"
"2158","6.51"
"2159","8.04"
"2160","7.09"
"2161","7.94"
"2162","8.56"
"2163","5.51"
"2164","5.1"
"2165","5.61"
"2166","3.68"
"2167","2.81"
"2168","4.34"
"2169","0.63"
"2170","8.07"
"2171","7.13"
"2172","9.75"
"2173","4.56"
"2174","2.75"
"2175","0.44"
"2176","2.6"
"2177","4.83"
"2178","4.56"
"2179","3.13"
"2180","3.09"
"2181","9.66"
"2182","8.16"
"2183","3.89"
"2184","6.38"
"2185","5.66"
"2186","0.51"
"2187","0.37"
"2188","2.36"
"2189","6.72"
"2190","3.07"
"2191","2.07"
"2192","6.52"
"2193","9.19"
"2194","6.8"
"2195","4.4"
"2196","9.35"
"2197","7.14"
"2198","3.27"
"2199","6.67"
"2200","3.14"
"2201","2.67"
"2202","9.94"
"2203","0.34"
"2204","1.06"
"2205","4.87"
"2206","5.89"
"2207","0.46"
"2208","5.23"
"2209","1.87"
"2210","6.39"
"2211","5.17"
"2212","4.88"
"2213","1.65"
"2214","0.68"
"2215","5.04"
"2216","6.27"
"2217","8.6"
"2218","2.27"
"2219","6.01"
"2220","7.89"
"2221","9.19"
"2222","8.01"
"2223","1.62"
"2224","0.5"
"2225","7.24"
"2226","0.11"
"2227","3.59"
"2228","7.47"
"2229","1.09"
"2230","7.33"
"2231","6.68"
"2232","2.49"
"2233","7.36"
"2234","4.36"
"2235","5.66"
"2236","9.38"
"2237","1.8"
"2238","7.48"
"2239","1.93"
"2240","6.54"
"2241","8.17"
"2242","6.17"
"2243","3.39"
"2244","4.04"
"2245","1.08"
"2246","5.9"
"2247","6.24"
"2248","5.41"
"2249","2.01"
"2250","2.47"
"2251","8.1"
"2252","8.95"
"2253","7.3"
"2254","1.8"
"2255","1.06"
"2256","9.55"
"2257","3.41"
"2258","7.44"
"2259","8.74"
"2260","5.47"
"2261","3.09"
"2262","7.96"
"2263","0.29"
"2264","4.94"
"2265","1.94"
"2266","1.5"
"2267","7.89"
"2268","5.6"
"2269","6.85"
"2270","7.4"
"2271","5.89"
"2272","3.93"
"2273","3.01"
"2274","9.95"
"2275","4.1"
"2276","1.86"
"2277","3.28"
"2278","6.05"
"2279","5.83"
"2280","3.81"
"2281","3.17"
"2282","1.45"
"2283","2.66"
"2284","1.45"
"2285","4.53"
"2286","5.1"
"2287","3.26"
"2288","2.1"
"2289","8.27"
"2290","7.15"
"2291","7.5"
"2292","5.43"
"2293","5.14"
"2294","4.15"
"2295","5.53"
"2296","8.64"
"2297","7.4"
"2298","6.4"
"2299","6.42"
"2300","3.51"
"2301","4.32"
"2302","3.32"
"2303","1.42"
"2304","1.05"
"2305","1.41"
"2306","6.34"
"2307","5.96"
"2308","7.42"
"2309","4.76"
"2310","2.17"
"2311","2.7"
"2312","8.33"
"2313","3.13"
"2314","0.38"
"2315","4.96"
"2316","9.97"
"2317","3.66"
"2318","1.81"
"2319","3.08"
"2320","6.12"
"2321","1.23"
"2322","1.28"
"2323","2.19"
"2324","0.99"
"2325","3.68"
"2326","0.52"
"2327","8.11"
"2328","0.16"
"2329","8.87"
"2330","3.53"
"2331","5.55"
"2332","2.19"
"2333","0.4"
"2334","9.29"
"2335","1.29"
"2336","4.34"
"2337","1.28"
"2338","0.16"
"2339","5.44"
"2340","0.73"
"2341","6.03"
"2342","8.0"
"2343","5.94"
"2344","8.27"
"2345","4.75"
"2346","9.77"
"2347","0.15"
"2348","5.06"
"2349","3.45"
"2350","4.06"
"2351","1.67"
"2352","0.23"
"2353","7.83"
"2354","1.39"
"2355","7.25"
"2356","3.87"
"2357","7.54"
"2358","8.18"
"2359","0.79"
"2360","4.15"
"2361","8.66"
"2362","5.41"
"2363","6.03"
"2364","3.08"
"2365","8.13"
"2366","9.2"
"2367","9.87"
"2368","0.93"
"2369","1.68"
"2370","7.46"
"2371","7.64"
"2372","1.72"
"2373","9.21"
"2374","9.96"
"2375","9.03"
"2376","3.04"
"2377","5.63"
"2378","6.28"
"2379","6.05"
"2380","4.75"
"2381","6.03"
"2382","5.46"
"2383","5.26"
"2384","1.47"
"2385","5.45"
"2386","4.76"
"2387","7.6"
"2388","1.75"
"2389","3.65"
"2390","0.29"
"2391","6.06"
"2392","9.69"
"2393","7.46"
"2394","6.05"
"2395","4.6"
"2396","8.83"
"2397","6.31"
"2398","4.38"
"2399","0.27"
"2400","6.54"
"2401","8.88"
"2402","0.91"
"2403","0.59"
"2404","0.09"
"2405","9.67"
"2406","6.39"
"2407","9.41"
"2408","5.95"
"2409","0.85"
"2410","8.31"
"2411","3.77"
"2412","2.74"
"2413","3.0"
"2414","5.34"
"2415","3.35"
"2416","1.26"
"2417","2.17"
"2418","9.0"
"2419","5.47"
"2420","4.35"
"2421","1.87"
"2422","0.85"
"2423","5.91"
"2424","1.65"
"2425","1.91"
"2426","6.9"
"2427","9.73"
"2428","7.84"
"2429","8.59"
"2430","3.18"
"2431","4.19"
"2432","5.74"
"2433","8.75"
"2434","4.9"
"2435","9.81"
"2436","8.75"
"2437","9.97"
"2438","8.54"
"2439","9.92"
"2440","1.79"
"2441","4.16"
"2442","6.88"
"2443","9.35"
"2444","9.36"
"2445","4.21"
"2446","0.91"
"2447","4.42"
"2448","1.62"
"2449","4.27"
"2450","0.02"
"2451","7.15"
"2452","2.73"
"2453","8.59"
"2454","4.33"
"2455","2.55"
"2456","9.02"
"2457","2.66"
"2458","9.32"
"2459","0.86"
"2460","9.38"
"2461","5.81"
"2462","7.91"
"2463","7.64"
"2464","5.79"
"2465","1.47"
"2466","4.93"
"2467","8.08"
"2468","9.06"
"2469","8.32"
"2470","1.99"
"2471","3.92"
"2472","2.19"
"2473","1.67"
"2474","8.32"
"2475","1.84"
"2476","3.82"
"2477","9.91"
"2478","5.16"
"2479","7.8"
"2480","3.62"
"2481","6.37"
"2482","4.87"
"2483","7.15"
"2484","5.85"
"2485","7.69"
"2486","0.3"
"2487","3.07"
"2488","6.59"
"2489","2.0"
"2490","7.51"
"2491","9.15"
"2492","2.25"
"2493","9.3"
"2494","7.09"
"2495","5.13"
"2496","5.37"
"2497","5.47"
"2498","2.65"
"2499","0.06"
"2500","9.69"
"2501","7.84"
"2502","4.34"
"2503","0.16"
"2504","8.52"
"2505","8.41"
"2506","2.12"
"2507","9.9"
"2508","6.72"
"2509","9.44"
"2510","9.22"
"2511","5.02"
"2512","4.59"
"2513","4.57"
"2514","3.24"
"2515","6.84"
"2516","1.09"
"2517","3.2"
"2518","1.62"
"2519","8.34"
"2520","3.26"
"2521","2.58"
"2522","2.51"
"2523","9.72"
"2524","4.51"
"2525","0.24"
"2526","2.4"
"2527","7.06"
"2528","7.74"
"2529","0.05"
"2530","2.62"
"2531","7.28"
"2532","6.8"
"2533","4.07"
"2534","3.26"
"2535","1.94"
"2536","7.44"
"2537","4.98"
"2538","6.86"
"2539","1.69"
"2540","6.8"
"2541","6.53"
"2542","2.74"
"2543","3.74"
"2544","8.08"
"2545","0.64"
"2546","7.35"
"2547","5.24"
"2548","0.6"
"2549","8.69"
"2550","8.55"
"2551","6.48"
"2552","6.6"
"2553","8.77"
"2554","9.11"
"2555","3.64"
"2556","7.27"
"2557","6.98"
"2558","3.6"
"2559","6.37"
"2560","8.76"
"2561","2.9"
"2562","8.69"
"2563","7.95"
"2564","3.61"
"2565","2.47"
"2566","7.45"
"2567","5.05"
"2568","4.13"
"2569","3.78"
"2570","7.14"
"2571","8.64"
"2572","4.05"
"2573","7.34"
"2574","8.35"
"2575","0.2"
"2576","7.7"
"2577","9.49"
"2578","5.58"
"2579","0.99"
"2580","6.52"
"2581","7.61"
"2582","9.12"
"2583","9.28"
"2584","9.84"
"2585","9.34"
"2586","3.0"
"2587","6.99"
"2588","0.13"
"2589","4.26"
"2590","2.13"
"2591","4.71"
"2592","7.02"
"2593","5.92"
"2594","2.68"
"2595","8.27"
"2596","5.86"
"2597","5.44"
"2598","6.01"
"2599","5.03"
"2600","1.34"
"2601","2.76"
"2602","4.28"
"2603","0.06"
"2604","4.79"
"2605","3.07"
"2606","2.64"
"2607","0.09"
"2608","3.11"
"2609","9.7"
"2610","4.43"
"2611","9.94"
"2612","0.41"
"2613","8.42"
"2614","9.99"
"2615","2.12"
"2616","2.54"
"2617","1.96"
"2618","3.75"
"2619","4.27"
"2620","7.33"
"2621","9.95"
"2622","2.75"
"2623","3.99"
"2624","0.16"
"2625","6.78"
"2626","2.09"
"2627","3.58"
"2628","7.98"
"2629","7.7"
"2630","2.52"
"2631","7.21"
"2632","4.38"
"2633","0.09"
"2634","4.89"
"2635","5.59"
"2636","0.43"
"2637","8.25"
"2638","6.51"
"2639","0.5"
"2640","8.08"
"2641","3.48"
"2642","5.27"
"2643","8.57"
"2644","4.06"
"2645","3.68"
"2646","9.64"
"2647","1.08"
"2648","4.0"
"2649","0.42"
"2650","6.14"
"2651","0.16"
"2652","0.2"
"2653","1.2"
"2654","3.05"
"2655","0.8"
"2656","9.38"
"2657","8.76"
"2658","9.21"
"2659","2.67"
"2660","4.81"
"2661","1.28"
"2662","3.88"
"2663","2.64"
"2664","1.16"
"2665","2.73"
"2666","2.17"
"2667","7.18"
"2668","2.16"
"2669","0.83"
"2670","7.95"
"2671","9.75"
"2672","9.44"
"2673","7.79"
"2674","6.95"
"2675","8.09"
"2676","6.48"
"2677","8.2"
"2678","6.9"
"2679","3.91"
"2680","0.46"
"2681","5.16"
"2682","1.54"
"2683","8.39"
"2684","6.87"
"2685","2.67"
"2686","6.2"
"2687","1.51"
"2688","7.13"
"2689","2.26"
"2690","5.76"
"2691","3.85"
"2692","5.34"
"2693","5.08"
"2694","7.99"
"2695","2.57"
"2696","9.71"
"2697","3.59"
"2698","5.05"
"2699","1.75"
"2700","9.23"
"2701","0.58"
"2702","6.03"
"2703","1.24"
"2704","2.0"
"2705","8.07"
"2706","3.26"
"2707","8.99"
"2708","3.78"
"2709","2.04"
"2710","7.11"
"2711","6.64"
"2712","8.9"
"2713","4.9"
"2714","6.99"
"2715","4.3"
"2716","1.9"
"2717","0.23"
"2718","6.37"
"2719","8.86"
"2720","0.85"
"2721","7.98"
"2722","6.0"
"2723","3.54"
"2724","9.76"
"2725","0.12"
"2726","4.5"
"2727","8.29"
"2728","9.23"
"2729","6.47"
"2730","2.68"
"2731","6.22"
"2732","6.72"
"2733","2.18"
"2734","1.42"
"2735","7.81"
"2736","0.46"
"2737","5.52"
"2738","1.25"
"2739","5.6"
"2740","8.82"
"2741","1.97"
"2742","4.26"
"2743","2.56"
"2744","9.34"
"2745","0.19"
"2746","7.8"
"2747","7.65"
"2748","4.53"
"2749","2.29"
"2750","4.32"
"2751","3.96"
"2752","7.85"
"2753","8.74"
"2754","3.93"
"2755","5.47"
"2756","5.05"
"2757","7.82"
"2758","8.02"
"2759","7.16"
"2760","2.99"
"2761","0.66"
"2762","9.01"
"2763","6.71"
"2764","3.99"
"2765","9.38"
"2766","9.18"
"2767","3.17"
"2768","8.74"
"2769","7.41"
"2770","5.54"
"2771","6.09"
"2772","8.58"
"2773","6.08"
"2774","4.4"
"2775","1.95"
"2776","7.06"
"2777","5.01"
"2778","2.25"
"2779","8.95"
"2780","4.26"
"2781","6.72"
"2782","9.84"
"2783","7.83"
"2784","2.61"
"2785","1.85"
"2786","8.74"
"2787","6.86"
"2788","5.57"
"2789","8.34"
"2790","2.53"
"2791","8.92"
"2792","9.92"
"2793","8.02"
"2794","5.22"
"2795","5.99"
"2796","5.01"
"2797","6.02"
"2798","4.46"
"2799","4.59"
"2800","0.56"
"2801","3.25"
"2802","4.18"
"2803","7.62"
"2804","4.13"
"2805","2.76"
"2806","7.84"
"2807","8.24"
"2808","5.23"
"2809","4.46"
"2810","8.12"
"2811","5.89"
"2812","4.45"
"2813","9.75"
"2814","1.54"
"2815","1.97"
"2816","1.57"
"2817","3.49"
"2818","1.04"
"2819","8.34"
"2820","3.92"
"2821","1.31"
"2822","9.36"
"2823","5.63"
"2824","8.94"
"2825","8.88"
"2826","7.95"
"2827","3.99"
"2828","6.24"
"2829","6.67"
"2830","7.94"
"2831","3.98"
"2832","0.52"
"2833","7.79"
"2834","1.78"
"2835","3.96"
"2836","5.3"
"2837","7.8"
"2838","6.49"
"2839","8.02"
"2840","9.4"
"2841","1.95"
"2842","0.49"
"2843","4.38"
"2844","8.78"
"2845","2.08"
"2846","2.31"
"2847","7.96"
"2848","9.39"
"2849","2.96"
"2850","0.34"
"2851","6.59"
"2852","7.5"
"2853","2.64"
"2854","7.48"
"2855","9.1"
"2856","8.66"
"2857","2.9"
"2858","2.39"
"2859","5.02"
"2860","7.84"
"2861","6.89"
"2862","2.08"
"2863","0.8"
"2864","3.38"
"2865","0.59"
"2866","8.97"
"2867","4.85"
"2868","8.95"
"2869","5.11"
"2870","6.21"
"2871","3.02"
"2872","4.45"
"2873","7.4"
"2874","6.44"
"2875","3.16"
"2876","5.34"
"2877","2.85"
"2878","3.03"
"2879","1.94"
"2880","4.83"
"2881","1.5"
"2882","6.36"
"2883","1.01"
"2884","6.32"
"2885","5.96"
"2886","6.72"
"2887","6.45"
"2888","0.82"
"2889","4.98"
"2890","2.62"
"2891","2.6"
"2892","9.04"
"2893","0.83"
"2894","4.98"
"2895","6.05"
"2896","0.27"
"2897","1.48"
"2898","0.05"
"2899","4.11"
"2900","4.78"
"2901","9.13"
"2902","7.4"
"2903","6.7"
"2904","2.82"
"2905","7.5"
"2906","9.1"
"2907","5.08"
"2908","9.96"
"2909","2.53"
"2910","0.13"
"2911","9.24"
"2912","9.4"
"2913","3.25"
"2914","3.05"
"2915","5.31"
"2916","0.6"
"2917","4.31"
"2918","3.2"
"2919","5.63"
"2920","3.86"
"2921","4.15"
"2922","7.35"
"2923","2.58"
"2924","3.76"
"2925","9.28"
"2926","9.15"
"2927","2.85"
"2928","1.54"
"2929","4.34"
"2930","2.14"
"2931","9.11"
"2932","2.18"
"2933","4.46"
"2934","3.88"
"2935","4.55"
"2936","1.01"
"2937","2.34"
"2938","1.39"
"2939","4.1"
"2940","0.07"
"2941","7.2"
"2942","8.09"
"2943","3.73"
"2944","3.91"
"2945","5.89"
"2946","9.02"
"2947","6.31"
"2948","6.31"
"2949","6.63"
"2950","7.73"
"2951","6.58"
"2952","8.11"
"2953","5.35"
"2954","9.1"
"2955","6.64"
"2956","10.0"
"2957","4.48"
"2958","4.37"
"2959","6.83"
"2960","4.0"
"2961","2.38"
"2962","0.07"
"2963","4.43"
"2964","1.52"
"2965","6.12"
"2966","2.4"
"2967","4.21"
"2968","0.34"
"2969","8.13"
"2970","6.57"
"2971","0.05"
"2972","1.93"
"2973","6.45"
"2974","2.85"
"2975","2.41"
"2976","1.75"
"2977","1.87"
"2978","9.66"
"2979","3.64"
"2980","9.32"
"2981","9.0"
"2982","7.24"
"2983","0.69"
"2984","4.97"
"2985","4.54"
"2986","3.04"
"2987","2.33"
"2988","8.66"
"2989","4.54"
"2990","0.88"
"2991","1.1"
"2992","2.34"
"2993","4.85"
"2994","1.45"
"2995","9.29"
"2996","9.58"
"2997","7.41"
"2998","6.45"
"2999","4.52"
"3000","0.82"
"3001","7.31"
"3002","9.6"
"3003","7.91"
"3004","8.9"
"3005","8.27"
"3006","4.49"
"3007","2.48"
"3008","0.23"
"3009","5.87"
"3010","7.04"
"3011","7.67"
"3012","0.4"
"3013","3.1"
"3014","4.95"
"3015","4.84"
"3016","3.87"
"3017","4.78"
"3018","6.8"
"3019","2.0"
"3020","9.7"
"3021","4.91"
"3022","4.37"
"3023","8.35"
"3024","9.61"
"3025","4.98"
"3026","9.23"
"3027","6.42"
"3028","7.36"
"3029","6.32"
"3030","8.64"
"3031","7.44"
"3032","4.5"
"3033","2.91"
"3034","2.75"
"3035","9.53"
"3036","6.41"
"3037","6.67"
"3038","1.71"
"3039","8.65"
"3040","6.4"
"3041","3.04"
"3042","0.77"
"3043","5.08"
"3044","7.02"
"3045","9.82"
"3046","6.45"
"3047","1.46"
"3048","3.88"
"3049","2.16"
"3050","1.13"
"3051","0.29"
"3052","5.43"
"3053","1.14"
"3054","0.69"
"3055","1.33"
"3056","1.45"
"3057","5.7"
"3058","5.57"
"3059","4.56"
"3060","1.65"
"3061","5.9"
"3062","9.28"
"3063","6.3"
"3064","7.01"
"3065","0.59"
"3066","5.19"
"3067","7.05"
"3068","7.36"
"3069","1.03"
"3070","8.86"
"3071","3.9"
"3072","6.74"
"3073","0.81"
"3074","1.68"
"3075","7.78"
"3076","7.31"
"3077","4.07"
"3078","4.79"
"3079","0.32"
"3080","3.48"
"3081","2.62"
"3082","3.98"
"3083","3.94"
"3084","5.76"
"3085","1.58"
"3086","6.85"
"3087","2.78"
"3088","3.24"
"3089","6.91"
"3090","4.22"
"3091","8.41"
"3092","3.3"
"3093","2.69"
"3094","6.37"
"3095","5.42"
"3096","1.66"
"3097","3.54"
"3098","5.61"
"3099","6.49"
"3100","7.19"
"3101","6.03"
"3102","9.55"
"3103","7.95"
"3104","3.3"
"3105","8.4"
"3106","2.26"
"3107","8.3"
"3108","8.33"
"3109","5.9"
"3110","6.54"
"3111","0.64"
"3112","8.15"
"3113","4.73"
"3114","7.44"
"3115","7.12"
"3116","6.98"
"3117","3.44"
"3118","4.23"
"3119","9.08"
"3120","8.96"
"3121","5.63"
"3122","5.97"
"3123","1.97"
"3124","8.89"
"3125","3.54"
"3126","9.87"
"3127","1.1"
"3128","1.53"
"3129","5.25"
"3130","2.32"
"3131","6.12"
"3132","4.85"
"3133","5.76"
"3134","4.46"
"3135","0.61"
"3136","7.86"
"3137","5.38"
"3138","9.08"
"3139","1.94"
"3140","2.46"
"3141","6.28"
"3142","9.14"
"3143","6.79"
"3144","6.54"
"3145","9.18"
"3146","9.67"
"3147","1.86"
"3148","6.94"
"3149","0.61"
"3150","8.84"
"3151","2.11"
"3152","5.1"
"3153","3.65"
"3154","0.75"
"3155","1.02"
"3156","4.61"
"3157","1.51"
"3158","9.58"
"3159","6.86"
"3160","2.05"
"3161","6.84"
"3162","3.3"
"3163","7.22"
"3164","8.52"
"3165","9.66"
"3166","3.01"
"3167","3.84"
"3168","6.23"
"3169","4.42"
"3170","4.69"
"3171","7.75"
"3172","8.63"
"3173","7.59"
"3174","7.6"
"3175","9.84"
"3176","0.15"
"3177","1.84"
"3178","2.91"
"3179","9.08"
"3180","9.52"
"3181","5.06"
"3182","5.49"
"3183","3.18"
"3184","9.68"
"3185","6.2"
"3186","2.01"
"3187","8.49"
"3188","6.15"
"3189","9.72"
"3190","5.69"
"3191","8.85"
"3192","5.31"
"3193","8.46"
"3194","8.33"
"3195","8.52"
"3196","5.42"
"3197","4.73"
"3198","6.64"
"3199","5.93"
"3200","8.09"
"3201","3.42"
"3202","9.93"
"3203","7.9"
"3204","6.95"
"3205","4.84"
"3206","7.02"
"3207","5.78"
"3208","5.55"
"3209","2.05"
"3210","6.43"
"3211","2.35"
"3212","7.12"
"3213","5.14"
"3214","4.48"
"3215","4.22"
"3216","0.03"
"3217","0.72"
"3218","1.53"
