Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
650,Brandeis University,1.64,Bachelors,Waltham,M,N/A,1,0,1,Data Scientist,08/20,05/22,ML Engineer,01/16,07/20,N/A,N/A,N/A
651,Yale University,1.57,Masters,Los Angeles,N/A,0,1,0,0,ML Engineer,10/18,05/23,ML Engineer,10/16,01/19,N/A,N/A,N/A
652,American University,3.4,Bachelors,Miami,F,0,1,N/A,2,ML Engineer,03/17,10/21,ML Engineer,02/19,12/20,N/A,N/A,N/A
653,Yale University,2.42,PhD,Providence,F,0,1,N/A,4,ML Engineer,07/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A
654,American University,3.67,Masters,Boston,F,N/A,1,0,2,Senior SWE,01/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
655,Harvard University,2.37,Bachelors,Chicago,F,0,1,0,2,Senior SWE,04/20,01/22,Senior SWE,05/16,03/20,N/A,N/A,N/A
656,American University,2.91,Bachelors,New York City,F,0,1,0,4,Junior SWE,10/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A
657,American University,1.43,Bachelors,Waltham,F,0,1,0,2,Junior SWE,12/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A
658,Howard University,3.85,Bachelors,Chicago,F,1,1,0,0,Senior SWE,06/20,05/23,Junior SWE,05/17,11/20,N/A,N/A,N/A
659,Fordham University,3.91,Bachelors,Los Angeles,M,1,1,0,0,ML Engineer,01/17,10/21,Senior SWE,09/16,01/19,N/A,N/A,N/A
660,Fordham University,3.82,Bachelors,Providence,M,0,1,0,1,Data Scientist,09/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A
661,American University,3.95,Bachelors,Los Angeles,F,0,1,0,3,Senior SWE,08/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A
662,Howard University,3.67,Masters,Chicago,F,0,1,0,3,Data Scientist,06/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A
663,Providence University,3.35,Bachelors,Boston,M,0,1,0,1,Lawyer,03/17,06/23,ML Engineer,12/15,05/20,N/A,N/A,N/A
664,Yale University,2.62,Bachelors,Waltham,M,0,1,0,2,Senior SWE,08/17,07/21,Senior SWE,10/16,05/19,N/A,N/A,N/A
665,American University,2.88,Bachelors,Providence,F,0,1,0,1,Data Scientist,01/18,01/21,N/A,N/A,N/A,N/A,N/A,N/A
666,American University,3.92,Bachelors,Miami,F,0,1,0,3,Data Scientist,09/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A
667,Howard University,1.64,Masters,Charlottesville,M,N/A,1,0,4,Junior SWE,07/20,10/23,N/A,N/A,N/A,N/A,N/A,N/A
668,Yale University,1.63,Masters,Charlottesville,M,1,1,0,1,Lawyer,12/17,06/23,N/A,N/A,N/A,N/A,N/A,N/A
669,Harvard University,2.3,Bachelors,Boston,M,1,0,0,3,Lawyer,02/17,04/21,Senior SWE,12/15,07/19,N/A,N/A,N/A
670,Howard University,3.24,Bachelors,New York City,N/A,0,1,0,3,Data Scientist,05/17,08/21,Senior SWE,09/19,07/20,N/A,N/A,N/A
671,American University,3.15,Bachelors,Waltham,F,0,0,0,1,Lawyer,01/17,06/21,N/A,N/A,N/A,N/A,N/A,N/A
672,Providence University,1.99,Bachelors,Los Angeles,M,0,1,0,4,Junior SWE,01/17,04/21,Data Scientist,01/19,10/19,N/A,N/A,N/A
673,Brandeis University,2.36,Bachelors,Los Angeles,M,0,1,0,3,Lawyer,08/19,07/22,Lawyer,03/18,05/19,N/A,N/A,N/A
674,Harvard University,2.5,Bachelors,Boston,F,0,1,0,0,Senior SWE,07/17,09/21,Data Scientist,10/19,03/21,N/A,N/A,N/A
675,Brandeis University,3.63,Bachelors,New York City,F,N/A,0,0,2,Senior SWE,06/17,03/23,Lawyer,07/19,11/20,Senior SWE,02/17,09/17
676,Fordham University,3.83,PhD,Los Angeles,M,0,1,0,0,Senior SWE,01/20,03/23,Data Scientist,08/17,07/21,Senior SWE,02/17,10/19
677,Yale University,3.53,Masters,Miami,M,0,1,1,4,Senior SWE,01/18,09/21,Junior SWE,08/19,11/19,N/A,N/A,N/A
678,Harvard University,1.53,Bachelors,Miami,M,1,1,0,3,Junior SWE,01/18,08/21,ML Engineer,03/15,06/21,N/A,N/A,N/A
679,Fordham University,2.75,Bachelors,Miami,F,0,1,1,1,Data Scientist,04/17,05/23,Data Scientist,09/17,02/20,N/A,N/A,N/A
680,Yale University,3.15,Masters,Chicago,F,0,0,0,4,Data Scientist,08/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A
681,Yale University,1.12,Bachelors,Miami,F,0,1,1,0,ML Engineer,12/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A
682,Harvard University,2.71,PhD,Miami,M,0,0,0,4,Data Scientist,03/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A
683,American University,3.98,Bachelors,Boston,F,0,0,0,4,ML Engineer,07/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A
684,Brandeis University,3.29,Masters,New York City,F,1,0,0,2,Junior SWE,07/18,10/22,Junior SWE,05/18,05/20,Lawyer,09/15,05/19
685,Providence University,3.79,Bachelors,Waltham,M,0,1,0,2,Data Scientist,09/17,01/23,ML Engineer,07/15,05/21,Junior SWE,12/14,11/19
686,Brandeis University,1.51,Masters,Los Angeles,F,0,1,0,3,ML Engineer,08/17,01/22,ML Engineer,02/17,08/21,N/A,N/A,N/A
687,Providence University,3.05,Masters,Waltham,F,0,0,0,2,Lawyer,08/17,09/22,Junior SWE,11/16,11/21,N/A,N/A,N/A
688,Harvard University,2.1,Masters,Charlottesville,N/A,0,1,0,0,Senior SWE,10/19,10/22,Data Scientist,06/16,05/19,N/A,N/A,N/A
689,Brandeis University,3.14,Bachelors,Providence,F,0,0,0,4,Lawyer,07/20,07/23,N/A,N/A,N/A,N/A,N/A,N/A
690,Howard University,1.27,Masters,New York City,F,0,1,0,0,Junior SWE,03/17,01/21,Data Scientist,08/18,06/19,N/A,N/A,N/A
691,Yale University,1.5,Bachelors,Boston,F,0,1,0,2,Lawyer,11/18,01/22,N/A,N/A,N/A,N/A,N/A,N/A
692,Yale University,1.29,Bachelors,Chicago,F,0,0,0,2,Lawyer,07/20,07/23,N/A,N/A,N/A,N/A,N/A,N/A
693,Providence University,3.06,Masters,Providence,M,0,1,0,1,Lawyer,11/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
694,Harvard University,1.55,Bachelors,Waltham,F,0,1,0,2,Junior SWE,05/18,09/21,N/A,N/A,N/A,N/A,N/A,N/A
695,Fordham University,2.02,Masters,Providence,F,0,0,1,4,ML Engineer,11/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
696,American University,1.5,Bachelors,Los Angeles,F,1,1,N/A,3,ML Engineer,07/17,01/21,ML Engineer,05/16,12/19,N/A,N/A,N/A
697,Brandeis University,1.22,Bachelors,Los Angeles,M,0,1,0,0,Senior SWE,05/20,03/21,Senior SWE,10/17,11/21,N/A,N/A,N/A
698,Providence University,3.53,Bachelors,New York City,M,0,1,0,3,Lawyer,05/17,10/23,Senior SWE,12/17,09/21,N/A,N/A,N/A
699,Fordham University,3.4,Bachelors,Chicago,M,1,1,0,4,ML Engineer,07/18,03/23,N/A,N/A,N/A,N/A,N/A,N/A
700,Harvard University,1.04,PhD,Waltham,F,0,1,0,0,Junior SWE,09/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
701,American University,3.11,Masters,New York City,M,0,0,0,0,Lawyer,07/17,04/22,N/A,N/A,N/A,N/A,N/A,N/A
702,Brandeis University,3.79,PhD,Miami,F,N/A,0,N/A,2,ML Engineer,10/18,08/21,N/A,N/A,N/A,N/A,N/A,N/A
703,Providence University,2.57,Masters,Miami,M,0,1,0,0,Senior SWE,10/17,07/21,Junior SWE,06/16,03/21,Junior SWE,11/15,05/19
704,Yale University,2.13,Masters,Providence,F,0,0,0,3,ML Engineer,10/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A
705,Howard University,3.84,Bachelors,Charlottesville,M,0,1,0,1,Data Scientist,07/20,03/22,ML Engineer,09/19,01/20,N/A,N/A,N/A
706,Howard University,2.4,Bachelors,Waltham,M,0,1,N/A,2,Data Scientist,05/17,08/23,Lawyer,10/17,11/20,N/A,N/A,N/A
707,Fordham University,3.58,PhD,Chicago,M,0,1,0,4,ML Engineer,02/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
708,Fordham University,2.14,Masters,Boston,F,0,1,0,0,Junior SWE,09/18,08/23,N/A,N/A,N/A,N/A,N/A,N/A
709,Brandeis University,3.67,Masters,Los Angeles,M,0,0,1,1,Data Scientist,01/17,10/22,Data Scientist,04/18,08/19,N/A,N/A,N/A
710,Brandeis University,3.46,Masters,Waltham,F,0,1,0,4,Senior SWE,03/18,01/22,N/A,N/A,N/A,N/A,N/A,N/A
711,Yale University,2.29,Masters,Charlottesville,M,0,0,0,2,ML Engineer,01/17,07/23,N/A,N/A,N/A,N/A,N/A,N/A
712,American University,1.96,Bachelors,Miami,F,0,1,0,3,Senior SWE,07/17,04/21,Senior SWE,01/16,08/20,N/A,N/A,N/A
713,Providence University,1.54,Masters,Boston,F,1,1,0,2,Lawyer,10/19,08/21,ML Engineer,12/18,04/19,N/A,N/A,N/A
714,Fordham University,2.31,Bachelors,Miami,F,0,1,0,4,Data Scientist,10/18,11/22,N/A,N/A,N/A,N/A,N/A,N/A
715,American University,2.05,Bachelors,Charlottesville,N/A,0,1,0,2,ML Engineer,03/19,09/23,Lawyer,04/16,05/19,N/A,N/A,N/A
716,American University,1.87,Bachelors,Providence,M,1,1,N/A,0,Lawyer,04/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A
717,Howard University,1.73,Bachelors,Miami,F,0,1,0,0,Junior SWE,10/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A
718,Providence University,1.18,Bachelors,New York City,M,N/A,1,0,1,Data Scientist,01/19,10/23,N/A,N/A,N/A,N/A,N/A,N/A
719,American University,2.05,Bachelors,Chicago,M,1,1,0,1,ML Engineer,01/19,03/21,Data Scientist,02/17,02/20,N/A,N/A,N/A
720,Howard University,2.83,Bachelors,New York City,F,0,0,0,4,Lawyer,06/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A
721,Brandeis University,2.64,Bachelors,Providence,M,0,1,0,1,Senior SWE,06/17,07/21,Junior SWE,07/18,04/20,ML Engineer,04/16,08/17
722,Providence University,3.34,Bachelors,Chicago,M,1,1,0,1,Junior SWE,06/17,11/21,Senior SWE,06/18,03/20,N/A,N/A,N/A
723,American University,1.88,PhD,Waltham,M,0,1,0,0,Data Scientist,08/20,05/21,Junior SWE,07/16,03/20,N/A,N/A,N/A
724,Harvard University,1.22,PhD,Los Angeles,F,0,0,0,3,Junior SWE,02/19,11/23,N/A,N/A,N/A,N/A,N/A,N/A
725,Howard University,2.86,Masters,Waltham,F,0,1,0,0,Data Scientist,05/18,02/21,Data Scientist,08/16,02/19,N/A,N/A,N/A
726,Brandeis University,3.56,Masters,Boston,M,N/A,1,0,4,Junior SWE,02/19,08/23,Lawyer,09/15,06/21,Senior SWE,10/13,07/19
727,Yale University,1.27,PhD,Boston,M,N/A,1,0,3,Data Scientist,10/17,12/22,N/A,N/A,N/A,N/A,N/A,N/A
728,Brandeis University,1.2,Bachelors,Providence,M,0,1,0,1,Data Scientist,05/17,09/21,N/A,N/A,N/A,N/A,N/A,N/A
729,Harvard University,3.33,Masters,Chicago,F,0,0,0,0,Junior SWE,03/20,05/21,Senior SWE,06/18,11/19,N/A,N/A,N/A
730,Harvard University,1.28,Bachelors,Waltham,F,0,1,0,2,ML Engineer,07/18,12/21,Senior SWE,05/15,05/21,Data Scientist,03/13,12/18
731,Yale University,2.14,Masters,Providence,M,N/A,1,0,0,Junior SWE,02/18,10/21,Senior SWE,08/19,10/19,N/A,N/A,N/A
732,Brandeis University,2.98,Bachelors,Waltham,N/A,0,1,0,2,Junior SWE,06/17,09/21,N/A,N/A,N/A,N/A,N/A,N/A
733,Brandeis University,2.36,Bachelors,Waltham,M,0,0,0,4,Data Scientist,06/17,10/22,Lawyer,03/16,04/21,Junior SWE,07/17,04/17
734,Providence University,1.64,PhD,Miami,M,0,1,0,0,Data Scientist,02/19,10/23,N/A,N/A,N/A,N/A,N/A,N/A
735,American University,2.95,Bachelors,Miami,M,0,1,1,4,Data Scientist,11/17,06/21,N/A,N/A,N/A,N/A,N/A,N/A
736,Fordham University,3.78,PhD,Charlottesville,M,N/A,1,0,2,Senior SWE,08/18,02/23,N/A,N/A,N/A,N/A,N/A,N/A
737,Yale University,3.59,Bachelors,New York City,M,0,1,0,2,Lawyer,03/20,12/22,Senior SWE,09/19,11/19,Data Scientist,03/17,02/19
738,Howard University,3.15,PhD,Los Angeles,M,0,1,0,1,ML Engineer,02/20,10/23,N/A,N/A,N/A,N/A,N/A,N/A
739,Yale University,1.31,Bachelors,Los Angeles,M,0,1,0,0,Data Scientist,08/18,06/21,Junior SWE,12/15,10/19,N/A,N/A,N/A
740,Fordham University,2.17,PhD,New York City,F,0,1,N/A,2,Data Scientist,08/18,04/21,Junior SWE,01/16,09/21,N/A,N/A,N/A
741,Harvard University,1.55,Masters,Chicago,F,0,1,0,1,ML Engineer,01/17,03/23,Junior SWE,12/16,08/21,Lawyer,04/14,03/19
742,Brandeis University,3.69,PhD,Waltham,F,0,1,0,4,Data Scientist,08/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
743,Harvard University,2.34,Bachelors,Charlottesville,M,0,1,0,4,Junior SWE,05/18,01/21,Lawyer,07/19,01/19,N/A,N/A,N/A
744,Fordham University,1.06,Masters,Charlottesville,M,0,1,0,0,Senior SWE,03/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A
745,Harvard University,1.07,Bachelors,Charlottesville,M,0,1,0,3,Senior SWE,08/20,09/23,Lawyer,01/17,10/20,N/A,N/A,N/A
746,Howard University,1.37,Bachelors,New York City,M,0,1,0,0,Data Scientist,06/20,04/22,Junior SWE,03/19,03/21,N/A,N/A,N/A
747,Howard University,1.07,Bachelors,Waltham,N/A,0,1,0,0,ML Engineer,06/20,10/22,N/A,N/A,N/A,N/A,N/A,N/A
748,Yale University,3.04,Bachelors,Chicago,M,0,1,0,3,Senior SWE,09/18,05/22,N/A,N/A,N/A,N/A,N/A,N/A
749,Providence University,2.58,PhD,New York City,M,1,1,0,4,ML Engineer,04/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A
750,Yale University,2.4,Bachelors,Waltham,F,0,1,0,3,Data Scientist,02/17,04/22,N/A,N/A,N/A,N/A,N/A,N/A
751,Fordham University,2.32,Bachelors,Waltham,M,0,1,0,0,Junior SWE,05/17,01/22,Senior SWE,09/17,01/21,Lawyer,04/14,07/17
752,Harvard University,2.75,Bachelors,Miami,N/A,N/A,1,0,1,ML Engineer,11/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A
753,Providence University,1.04,Bachelors,Waltham,M,N/A,1,0,3,Lawyer,06/19,07/21,Lawyer,01/15,05/20,N/A,N/A,N/A
754,Howard University,3.11,Bachelors,Miami,M,0,0,0,3,Data Scientist,11/19,04/22,Junior SWE,03/18,10/21,N/A,N/A,N/A
755,Harvard University,1.02,PhD,Chicago,F,N/A,0,0,2,Junior SWE,01/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A
756,Providence University,1.82,Bachelors,New York City,M,0,1,0,2,Lawyer,03/17,07/23,N/A,N/A,N/A,N/A,N/A,N/A
757,Yale University,1.87,Bachelors,Los Angeles,F,0,0,0,1,Lawyer,12/18,05/21,Data Scientist,12/15,06/21,N/A,N/A,N/A
758,Brandeis University,3.08,Bachelors,Miami,F,1,0,0,1,Junior SWE,07/19,03/22,N/A,N/A,N/A,N/A,N/A,N/A
759,Howard University,3.67,Bachelors,Charlottesville,M,N/A,1,0,3,Junior SWE,03/18,02/23,Data Scientist,10/19,09/19,N/A,N/A,N/A
760,Harvard University,3.2,Bachelors,Chicago,F,0,1,0,4,Senior SWE,07/17,06/22,Lawyer,12/18,01/20,N/A,N/A,N/A
761,Yale University,2.94,Masters,Miami,M,1,1,0,1,ML Engineer,07/19,08/22,N/A,N/A,N/A,N/A,N/A,N/A
762,Yale University,1.31,Masters,Chicago,M,0,1,0,3,Junior SWE,08/20,07/23,Lawyer,04/16,02/21,N/A,N/A,N/A
763,Howard University,2.17,Bachelors,Miami,M,N/A,1,0,4,Lawyer,12/18,12/21,Data Scientist,05/17,04/19,N/A,N/A,N/A
764,Yale University,3.64,Bachelors,Boston,M,0,0,0,3,Junior SWE,01/19,10/22,N/A,N/A,N/A,N/A,N/A,N/A
765,Brandeis University,2.76,Bachelors,Waltham,M,N/A,1,0,2,Data Scientist,04/20,02/21,Lawyer,09/15,01/20,N/A,N/A,N/A
766,Fordham University,1.77,PhD,New York City,F,0,0,0,1,ML Engineer,05/19,02/23,N/A,N/A,N/A,N/A,N/A,N/A
767,Fordham University,2.68,Bachelors,Boston,M,0,1,0,0,Junior SWE,02/17,03/23,Junior SWE,03/16,07/21,N/A,N/A,N/A
768,Howard University,1.33,PhD,Boston,F,0,0,0,1,Junior SWE,06/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A
769,Yale University,1.8,Masters,Charlottesville,M,0,1,0,3,Senior SWE,03/17,02/21,Junior SWE,06/17,03/19,N/A,N/A,N/A
770,Fordham University,1.81,PhD,Waltham,F,0,1,0,3,Lawyer,09/17,03/21,N/A,N/A,N/A,N/A,N/A,N/A
771,Howard University,2.22,Masters,Los Angeles,F,0,1,1,1,Junior SWE,09/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
772,American University,3.52,Bachelors,Charlottesville,N/A,0,1,N/A,0,Junior SWE,07/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A
773,Fordham University,2.76,Bachelors,Providence,F,0,1,0,2,Lawyer,04/19,01/23,Lawyer,05/18,10/21,Data Scientist,12/15,11/17
774,Howard University,1.34,Bachelors,Charlottesville,F,0,1,0,1,Lawyer,05/20,08/22,Junior SWE,12/15,03/19,N/A,N/A,N/A
775,Providence University,2.81,Bachelors,Charlottesville,F,0,1,0,0,Senior SWE,10/17,06/21,Junior SWE,04/19,03/19,N/A,N/A,N/A
776,American University,1.98,Masters,Waltham,M,0,1,0,4,Lawyer,02/17,09/22,N/A,N/A,N/A,N/A,N/A,N/A
777,Howard University,3.32,Bachelors,Waltham,M,0,1,0,0,Lawyer,07/20,03/23,Junior SWE,09/15,05/20,N/A,N/A,N/A
778,Fordham University,3.78,Bachelors,Providence,M,0,1,0,1,Data Scientist,08/18,07/21,Junior SWE,07/17,01/20,Lawyer,08/17,06/19
779,Howard University,2.3,Bachelors,New York City,M,1,1,N/A,2,Data Scientist,11/17,09/21,ML Engineer,07/17,05/21,N/A,N/A,N/A
780,Providence University,1.06,Bachelors,Waltham,F,0,1,0,3,Junior SWE,02/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A
781,Providence University,2.8,PhD,Chicago,M,0,1,0,1,Lawyer,01/18,01/23,Junior SWE,11/19,05/21,Junior SWE,12/17,01/17
782,Providence University,1.01,Bachelors,Providence,M,0,1,0,2,Senior SWE,09/17,03/23,N/A,N/A,N/A,N/A,N/A,N/A
783,Fordham University,2.35,Bachelors,Los Angeles,F,1,1,0,3,Data Scientist,06/19,04/23,Senior SWE,03/19,12/19,N/A,N/A,N/A
784,Brandeis University,3.52,Masters,Waltham,M,0,1,1,4,Senior SWE,05/18,03/21,N/A,N/A,N/A,N/A,N/A,N/A
785,Providence University,2.06,Bachelors,Miami,N/A,0,1,0,3,Junior SWE,11/17,03/21,N/A,N/A,N/A,N/A,N/A,N/A
786,Fordham University,1.18,Bachelors,Miami,M,1,0,0,4,ML Engineer,11/20,12/21,Junior SWE,04/15,08/20,N/A,N/A,N/A
787,Yale University,2.1,Bachelors,Providence,M,0,0,0,1,Junior SWE,01/20,03/23,Data Scientist,11/15,01/21,N/A,N/A,N/A
788,Brandeis University,3.6,Bachelors,Charlottesville,F,0,0,0,1,Lawyer,09/18,12/22,Junior SWE,07/16,10/21,N/A,N/A,N/A
789,Fordham University,2.24,Masters,Waltham,F,N/A,1,0,4,ML Engineer,07/18,08/21,N/A,N/A,N/A,N/A,N/A,N/A
790,Yale University,3.03,Bachelors,Chicago,F,1,1,0,1,ML Engineer,01/20,05/21,Senior SWE,03/16,02/20,N/A,N/A,N/A
791,Brandeis University,1.26,Bachelors,Miami,M,1,0,0,4,Lawyer,03/18,10/21,Junior SWE,07/18,08/20,N/A,N/A,N/A
792,Providence University,1.82,Masters,Boston,M,0,1,0,2,Junior SWE,07/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A
793,Fordham University,3.61,Bachelors,Miami,M,0,1,0,2,Senior SWE,01/20,05/23,N/A,N/A,N/A,N/A,N/A,N/A
794,Providence University,3.99,Masters,Boston,N/A,0,1,1,4,Senior SWE,04/17,09/23,Lawyer,06/18,03/21,N/A,N/A,N/A
795,American University,2.17,Masters,Charlottesville,F,0,0,0,4,Lawyer,11/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A
796,American University,1.57,Bachelors,Waltham,F,0,1,1,4,Senior SWE,03/20,06/23,Junior SWE,07/19,02/19,N/A,N/A,N/A
797,Yale University,1.74,Masters,Waltham,M,0,0,0,3,Data Scientist,02/17,07/23,N/A,N/A,N/A,N/A,N/A,N/A
798,Howard University,2.8,Bachelors,Miami,N/A,0,0,0,3,Senior SWE,03/18,03/23,N/A,N/A,N/A,N/A,N/A,N/A
799,American University,1.05,PhD,New York City,M,0,1,0,1,Senior SWE,07/20,11/23,N/A,N/A,N/A,N/A,N/A,N/A
800,Harvard University,3.71,PhD,Chicago,M,0,1,0,0,ML Engineer,03/17,05/22,Junior SWE,01/17,07/21,N/A,N/A,N/A
801,American University,3.48,Bachelors,New York City,M,0,1,0,1,Lawyer,06/18,09/22,Data Scientist,04/16,12/20,N/A,N/A,N/A
802,American University,1.02,Masters,Miami,M,0,1,0,3,ML Engineer,02/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A
803,Fordham University,1.29,Masters,New York City,F,0,1,N/A,0,Lawyer,08/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A
804,American University,2.47,Masters,New York City,F,0,0,0,2,Senior SWE,02/19,10/21,Data Scientist,06/17,11/20,N/A,N/A,N/A
805,American University,3.55,Bachelors,Boston,M,0,1,0,2,Senior SWE,06/18,12/22,Lawyer,08/17,11/19,N/A,N/A,N/A
806,Fordham University,1.17,Bachelors,Boston,F,0,1,N/A,1,Senior SWE,08/20,07/21,Data Scientist,12/17,07/21,N/A,N/A,N/A
807,American University,1.56,Masters,Los Angeles,M,0,1,0,1,Junior SWE,04/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
808,Yale University,2.98,Masters,Chicago,F,0,1,0,3,Lawyer,08/19,01/22,Junior SWE,09/15,05/21,N/A,N/A,N/A
809,Providence University,3.53,Masters,Charlottesville,F,0,1,1,3,Senior SWE,08/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
810,Providence University,3.55,Bachelors,Charlottesville,F,0,1,N/A,3,Lawyer,06/18,01/23,N/A,N/A,N/A,N/A,N/A,N/A
811,Providence University,1.92,Bachelors,Providence,F,0,1,0,0,Junior SWE,12/17,09/21,N/A,N/A,N/A,N/A,N/A,N/A
812,Fordham University,2.93,Masters,Boston,F,0,1,N/A,0,Lawyer,04/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A
813,Brandeis University,1.16,Bachelors,Boston,M,0,1,0,4,Data Scientist,08/19,07/22,Senior SWE,10/18,06/20,Data Scientist,04/16,03/19
814,Yale University,2.71,Bachelors,Los Angeles,N/A,0,1,0,0,Junior SWE,02/18,10/22,N/A,N/A,N/A,N/A,N/A,N/A
815,Howard University,3.97,Bachelors,Chicago,M,0,1,0,4,ML Engineer,03/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
816,Howard University,3.39,Bachelors,Los Angeles,F,0,1,0,0,Data Scientist,08/18,02/22,ML Engineer,03/17,08/21,Junior SWE,12/16,09/19
817,Providence University,2.27,Bachelors,Miami,N/A,N/A,1,0,1,Lawyer,01/17,01/21,Lawyer,11/16,05/19,N/A,N/A,N/A
818,Providence University,3.36,Bachelors,New York City,F,1,1,0,2,Junior SWE,05/20,01/23,N/A,N/A,N/A,N/A,N/A,N/A
819,Yale University,3.13,Bachelors,Chicago,M,N/A,1,0,2,Data Scientist,05/20,10/21,Senior SWE,08/19,01/21,Senior SWE,07/17,11/18
820,Brandeis University,3.03,Masters,Charlottesville,F,0,1,0,3,Lawyer,10/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
821,Providence University,1.63,Bachelors,Waltham,M,1,1,0,0,ML Engineer,12/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A
822,Howard University,3.74,Masters,Charlottesville,M,0,1,0,0,Junior SWE,06/18,02/23,Lawyer,08/18,09/19,N/A,N/A,N/A
823,Howard University,2.11,Bachelors,Waltham,M,0,1,0,4,ML Engineer,04/18,04/21,Lawyer,05/15,12/20,N/A,N/A,N/A
824,Fordham University,2.52,PhD,Waltham,M,0,0,0,1,Data Scientist,09/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A
825,Fordham University,2.84,PhD,Chicago,M,1,1,0,4,Data Scientist,09/19,04/22,Lawyer,12/18,01/20,N/A,N/A,N/A
826,Yale University,1.72,PhD,Boston,F,0,1,0,1,ML Engineer,09/17,05/23,N/A,N/A,N/A,N/A,N/A,N/A
827,Fordham University,2.54,Masters,Chicago,F,0,1,0,3,ML Engineer,09/19,07/23,ML Engineer,02/15,08/21,N/A,N/A,N/A
828,American University,2.04,Masters,Boston,F,0,1,N/A,1,Senior SWE,03/18,09/21,N/A,N/A,N/A,N/A,N/A,N/A
829,Brandeis University,2.95,Bachelors,Charlottesville,M,N/A,1,0,0,Senior SWE,10/17,07/22,N/A,N/A,N/A,N/A,N/A,N/A
830,Brandeis University,2.86,Bachelors,Miami,F,0,1,0,3,Lawyer,02/18,12/22,Junior SWE,05/18,06/19,Data Scientist,03/14,05/18
831,Yale University,1.73,Masters,Miami,M,1,1,1,2,Senior SWE,01/18,12/22,N/A,N/A,N/A,N/A,N/A,N/A
832,American University,2.98,Bachelors,Chicago,F,1,0,0,3,Data Scientist,04/20,02/22,Senior SWE,01/15,08/19,N/A,N/A,N/A
833,American University,1.77,Bachelors,Miami,M,0,1,N/A,2,Data Scientist,03/19,01/22,N/A,N/A,N/A,N/A,N/A,N/A
834,Yale University,2.21,Bachelors,New York City,F,0,1,0,1,ML Engineer,07/17,03/23,N/A,N/A,N/A,N/A,N/A,N/A
835,Brandeis University,1.35,PhD,Waltham,M,0,1,0,1,Lawyer,08/17,07/21,N/A,N/A,N/A,N/A,N/A,N/A
836,Fordham University,2.6,Bachelors,New York City,M,0,1,0,3,Senior SWE,09/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A
837,American University,3.44,Bachelors,Providence,F,0,1,0,1,Junior SWE,02/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A
838,American University,3.14,Bachelors,Providence,M,0,0,0,3,Junior SWE,11/20,10/22,Senior SWE,10/19,10/19,N/A,N/A,N/A
839,Harvard University,1.71,Bachelors,Charlottesville,M,0,1,0,4,Lawyer,10/17,07/23,N/A,N/A,N/A,N/A,N/A,N/A
840,Yale University,3.14,PhD,Boston,N/A,N/A,1,0,1,Data Scientist,05/19,05/22,Data Scientist,01/16,10/20,ML Engineer,05/13,08/17
841,Yale University,1.93,Masters,Waltham,M,0,1,0,4,ML Engineer,08/20,09/22,ML Engineer,09/17,05/19,N/A,N/A,N/A
