applicant_id,score
"1665","4.88"
"1666","6.02"
"1667","7.83"
"1668","6.73"
"1669","5.23"
"1670","5.41"
"1671","3.2"
"1672","1.48"
"1673","6.0"
"1674","4.01"
"1675","8.18"
"1676","0.76"
"1677","8.19"
"1678","4.25"
"1679","6.49"
"1680","8.54"
"1681","1.02"
"1682","7.39"
"1683","0.34"
"1684","3.44"
"1685","4.08"
"1686","2.5"
"1687","6.8"
"1688","0.9"
"1689","0.22"
"1690","0.02"
"1691","7.63"
"1692","9.85"
"1693","2.63"
"1694","2.27"
"1695","3.59"
"1696","3.93"
"1697","2.98"
"1698","4.42"
"1699","2.28"
"1700","8.31"
"1701","9.71"
"1702","5.08"
"1703","7.51"
"1704","5.24"
"1705","9.32"
"1706","6.87"
"1707","8.21"
"1708","5.86"
"1709","9.62"
"1710","7.65"
"1711","7.66"
"1712","9.88"
"1713","2.23"
"1714","8.03"
"1715","3.98"
"1716","9.46"
"1717","4.53"
"1718","4.6"
"1719","8.8"
"1720","8.04"
"1721","9.02"
"1722","4.63"
"1723","7.74"
"1724","1.44"
"1725","5.8"
"1726","5.95"
"1727","2.11"
"1728","3.7"
"1729","4.57"
"1730","7.82"
"1731","7.71"
"1732","3.33"
"1733","6.62"
"1734","7.79"
"1735","8.82"
"1736","3.46"
"1737","7.28"
"1738","3.5"
"1739","9.12"
"1740","7.5"
"1741","2.12"
"1742","0.56"
"1743","1.77"
"1744","1.68"
"1745","6.19"
"1746","3.38"
"1747","3.42"
"1748","2.93"
"1749","6.56"
"1750","6.01"
"1751","0.98"
"1752","3.66"
"1753","7.58"
"1754","1.98"
"1755","0.24"
"1756","9.02"
"1757","4.41"
"1758","7.44"
"1759","4.63"
"1760","0.86"
"1761","1.33"
"1762","4.34"
"1763","0.55"
"1764","0.83"
"1765","7.51"
"1766","7.9"
"1767","0.8"
"1768","5.67"
"1769","4.26"
"1770","6.0"
"1771","0.29"
"1772","2.44"
"1773","1.34"
"1774","0.33"
"1775","1.87"
"1776","7.53"
"1777","8.77"
"1778","5.04"
"1779","1.3"
"1780","3.34"
"1781","7.42"
"1782","8.82"
"1783","7.12"
"1784","6.11"
"1785","7.84"
"1786","9.04"
"1787","0.16"
"1788","7.05"
"1789","3.39"
"1790","2.73"
"1791","5.24"
"1792","3.48"
"1793","8.35"
"1794","1.64"
"1795","2.95"
"1796","3.14"
"1797","9.97"
"1798","9.92"
"1799","0.13"
"1800","4.06"
"1801","8.38"
"1802","2.2"
"1803","9.79"
"1804","5.56"
"1805","4.62"
"1806","1.51"
"1807","1.7"
"1808","3.56"
"1809","1.95"
"1810","6.73"
"1811","2.27"
"1812","7.44"
"1813","8.13"
"1814","1.75"
"1815","3.31"
"1816","7.12"
"1817","2.3"
"1818","1.09"
"1819","2.17"
"1820","8.32"
"1821","8.71"
"1822","8.44"
"1823","0.84"
"1824","7.97"
"1825","8.2"
"1826","5.47"
"1827","2.76"
"1828","0.02"
"1829","8.75"
"1830","3.69"
"1831","9.32"
"1832","6.42"
"1833","6.78"
"1834","1.3"
"1835","6.95"
"1836","5.5"
"1837","3.67"
"1838","2.53"
"1839","8.05"
"1840","7.68"
"1841","2.69"
"1842","6.09"
"1843","7.87"
"1844","9.25"
"1845","1.37"
"1846","4.25"
"1847","8.06"
"1848","3.48"
"1849","2.77"
"1850","7.5"
"1851","4.9"
"1852","4.31"
"1853","3.2"
"1854","5.87"
"1855","8.11"
"1856","8.2"
"1857","7.29"
"1858","9.05"
"1859","9.94"
"1860","0.55"
"1861","0.98"
"1862","1.72"
"1863","3.93"
"1864","6.85"
"1865","1.82"
"1866","1.62"
"1867","0.56"
"1868","4.59"
"1869","7.94"
"1870","2.65"
"1871","0.27"
"1872","2.69"
"1873","6.15"
"1874","0.13"
"1875","3.69"
"1876","7.45"
"1877","3.73"
"1878","4.68"
"1879","4.63"
"1880","4.71"
"1881","3.49"
"1882","2.11"
"1883","6.84"
"1884","8.28"
"1885","4.72"
"1886","5.95"
"1887","6.76"
"1888","2.76"
"1889","5.23"
"1890","9.45"
"1891","0.6"
"1892","7.63"
"1893","0.39"
"1894","3.46"
"1895","4.59"
"1896","5.01"
"1897","0.79"
"1898","7.9"
"1899","3.01"
"1900","6.86"
"1901","4.28"
"1902","9.45"
"1903","3.85"
"1904","2.24"
"1905","9.09"
"1906","9.04"
"1907","4.3"
"1908","8.91"
"1909","3.95"
"1910","0.77"
"1911","8.76"
"1912","0.01"
"1913","7.66"
"1914","6.86"
"1915","4.82"
"1916","7.42"
"1917","2.78"
"1918","4.92"
"1919","4.95"
"1920","6.92"
"1921","4.74"
"1922","8.36"
"1923","1.43"
"1924","7.19"
"1925","7.77"
"1926","1.54"
"1927","5.87"
"1928","0.68"
"1929","0.86"
"1930","1.62"
"1931","8.21"
"1932","0.4"
"1933","9.6"
"1934","8.66"
"1935","8.91"
"1936","3.73"
"1937","4.12"
"1938","9.06"
"1939","6.4"
"1940","5.86"
"1941","2.77"
"1942","9.18"
"1943","4.62"
"1944","8.64"
"1945","2.49"
"1946","8.31"
"1947","9.42"
"1948","1.24"
"1949","4.06"
"1950","0.9"
"1951","8.07"
"1952","9.53"
"1953","2.38"
"1954","4.42"
"1955","2.17"
"1956","5.46"
"1957","3.09"
"1958","6.3"
"1959","2.47"
"1960","2.62"
"1961","7.38"
"1962","8.8"
"1963","0.74"
"1964","9.33"
"1965","4.32"
"1966","6.47"
"1967","1.84"
"1968","4.66"
"1969","6.37"
"1970","3.5"
"1971","8.69"
"1972","8.39"
"1973","8.5"
"1974","7.07"
"1975","0.75"
"1976","3.34"
"1977","9.07"
"1978","1.05"
"1979","9.47"
"1980","8.01"
"1981","5.53"
"1982","6.87"
"1983","8.94"
"1984","5.67"
"1985","9.83"
"1986","9.75"
"1987","4.71"
"1988","8.47"
"1989","3.82"
"1990","2.23"
"1991","5.14"
"1992","2.56"
"1993","6.29"
"1994","3.08"
"1995","1.8"
"1996","1.24"
"1997","0.52"
"1998","0.77"
"1999","6.58"
"2000","9.58"
"2001","7.79"
"2002","3.42"
"2003","2.21"
"2004","1.15"
"2005","4.88"
"2006","8.51"
"2007","0.52"
"2008","3.37"
"2009","4.32"
"2010","0.27"
"2011","8.93"
"2012","9.18"
"2013","8.37"
"2014","3.82"
"2015","8.72"
"2016","8.4"
"2017","1.84"
"2018","3.46"
"2019","2.15"
"2020","1.73"
"2021","2.03"
"2022","2.1"
"2023","5.35"
"2024","2.39"
"2025","0.02"
"2026","0.9"
"2027","3.37"
"2028","8.64"
"2029","6.69"
"2030","7.08"
"2031","6.33"
"2032","0.63"
"2033","6.02"
"2034","6.96"
"2035","7.08"
"2036","3.74"
"2037","5.36"
"2038","0.05"
"2039","9.14"
"2040","7.06"
"2041","8.42"
"2042","3.19"
"2043","8.43"
"2044","9.76"
"2045","7.41"
"2046","1.24"
"2047","5.53"
"2048","7.23"
"2049","8.04"
"2050","1.94"
"2051","0.86"
"2052","5.4"
"2053","4.08"
"2054","6.37"
"2055","8.76"
"2056","1.76"
"2057","2.6"
"2058","3.22"
"2059","2.43"
"2060","7.34"
"2061","0.15"
"2062","2.41"
"2063","7.15"
"2064","6.21"
"2065","8.6"
"2066","9.62"
"2067","6.04"
"2068","6.84"
"2069","6.19"
"2070","3.76"
"2071","4.68"
"2072","0.7"
"2073","2.07"
"2074","3.46"
"2075","2.27"
"2076","1.07"
"2077","3.04"
"2078","4.86"
"2079","1.99"
"2080","4.62"
"2081","5.4"
"2082","1.49"
"2083","9.5"
"2084","5.5"
"2085","9.83"
"2086","5.61"
"2087","9.81"
"2088","7.63"
"2089","4.3"
"2090","1.32"
"2091","0.09"
"2092","1.86"
"2093","4.35"
"2094","0.29"
"2095","5.91"
"2096","9.87"
"2097","3.27"
"2098","7.88"
"2099","1.32"
"2100","5.3"
"2101","3.26"
"2102","5.24"
"2103","1.11"
"2104","3.94"
"2105","8.5"
"2106","3.23"
"2107","4.69"
"2108","6.59"
"2109","6.18"
"2110","8.05"
"2111","0.1"
"2112","2.25"
"2113","8.73"
"2114","1.66"
"2115","5.25"
"2116","8.42"
"2117","4.67"
"2118","3.37"
"2119","4.05"
"2120","4.43"
"2121","1.0"
"2122","4.13"
"2123","0.55"
"2124","8.2"
"2125","9.54"
"2126","5.38"
"2127","4.3"
"2128","3.51"
"2129","6.57"
"2130","6.18"
"2131","0.06"
"2132","3.01"
"2133","3.65"
"2134","7.53"
"2135","6.31"
"2136","9.65"
"2137","3.89"
"2138","1.05"
"2139","9.41"
"2140","3.39"
"2141","0.51"
"2142","0.54"
"2143","1.93"
"2144","7.04"
"2145","5.42"
"2146","6.9"
"2147","6.06"
"2148","3.35"
"2149","8.63"
"2150","9.26"
"2151","6.69"
"2152","9.8"
"2153","4.39"
"2154","3.29"
"2155","9.34"
"2156","7.85"
"2157","0.6"
"2158","4.64"
"2159","0.71"
"2160","4.46"
"2161","1.39"
"2162","3.65"
"2163","2.86"
"2164","2.09"
"2165","5.04"
"2166","0.86"
"2167","9.23"
"2168","3.59"
"2169","2.25"
"2170","8.08"
"2171","6.82"
"2172","6.92"
"2173","1.96"
"2174","4.01"
"2175","4.18"
"2176","2.32"
"2177","3.06"
"2178","3.67"
"2179","1.85"
"2180","7.25"
"2181","8.73"
"2182","9.52"
"2183","8.91"
"2184","3.66"
"2185","9.91"
"2186","0.0"
"2187","3.58"
"2188","7.93"
"2189","7.57"
"2190","6.23"
"2191","8.94"
"2192","0.93"
"2193","7.87"
"2194","7.08"
"2195","1.84"
"2196","0.8"
"2197","5.23"
"2198","8.02"
"2199","4.38"
"2200","7.11"
"2201","6.62"
"2202","0.06"
"2203","5.25"
"2204","6.49"
"2205","6.47"
"2206","6.19"
"2207","8.73"
"2208","2.42"
"2209","3.44"
"2210","5.16"
"2211","8.76"
"2212","7.57"
"2213","3.4"
"2214","8.24"
"2215","2.35"
"2216","5.55"
"2217","0.11"
"2218","8.03"
"2219","4.46"
"2220","5.13"
"2221","5.95"
"2222","0.26"
"2223","3.72"
"2224","0.5"
"2225","6.31"
"2226","9.82"
"2227","5.88"
"2228","5.02"
"2229","9.34"
"2230","1.46"
"2231","3.12"
"2232","5.56"
"2233","1.99"
"2234","0.41"
"2235","1.77"
"2236","5.2"
"2237","9.67"
"2238","4.66"
"2239","3.32"
"2240","0.49"
"2241","8.54"
"2242","4.37"
"2243","7.19"
"2244","4.73"
"2245","8.25"
"2246","8.17"
"2247","4.86"
"2248","2.81"
"2249","5.91"
"2250","7.78"
"2251","7.04"
"2252","5.31"
"2253","6.7"
"2254","1.27"
"2255","3.88"
"2256","2.05"
"2257","5.14"
"2258","3.75"
"2259","3.78"
"2260","6.5"
"2261","5.19"
"2262","9.32"
"2263","7.13"
"2264","2.22"
"2265","6.11"
"2266","8.07"
"2267","8.88"
"2268","3.27"
"2269","7.27"
"2270","9.56"
"2271","3.07"
"2272","6.7"
"2273","3.02"
"2274","6.52"
"2275","4.5"
"2276","5.73"
"2277","7.62"
"2278","8.92"
"2279","7.37"
"2280","3.49"
"2281","0.27"
"2282","3.95"
"2283","0.03"
"2284","9.6"
"2285","5.22"
"2286","8.74"
"2287","2.64"
"2288","4.66"
"2289","8.32"
"2290","3.85"
"2291","9.81"
"2292","8.65"
"2293","2.8"
"2294","9.37"
"2295","2.44"
"2296","5.59"
"2297","3.38"
"2298","9.91"
"2299","7.7"
"2300","2.2"
"2301","1.1"
"2302","2.48"
"2303","3.44"
"2304","1.02"
"2305","0.14"
"2306","2.94"
"2307","7.55"
"2308","0.18"
"2309","8.65"
"2310","4.91"
"2311","9.05"
"2312","0.23"
"2313","5.28"
"2314","1.55"
"2315","2.52"
"2316","6.7"
"2317","5.05"
"2318","8.03"
"2319","5.02"
"2320","8.13"
"2321","7.7"
"2322","2.68"
"2323","7.98"
"2324","2.73"
"2325","2.28"
"2326","0.83"
"2327","0.49"
"2328","2.54"
"2329","2.1"
"2330","9.88"
"2331","0.02"
"2332","0.55"
"2333","2.98"
"2334","5.12"
"2335","9.16"
"2336","4.32"
"2337","7.86"
"2338","2.86"
"2339","0.96"
"2340","6.79"
"2341","4.69"
"2342","7.18"
"2343","3.97"
"2344","0.38"
"2345","3.87"
"2346","3.39"
"2347","9.45"
"2348","7.75"
"2349","2.1"
"2350","5.07"
"2351","1.09"
"2352","6.18"
"2353","1.15"
"2354","7.81"
"2355","7.14"
"2356","7.86"
"2357","8.43"
"2358","4.08"
"2359","4.53"
"2360","6.48"
"2361","4.84"
"2362","8.0"
"2363","6.83"
"2364","3.77"
"2365","4.98"
"2366","7.13"
"2367","6.86"
"2368","1.32"
"2369","2.35"
"2370","1.95"
"2371","1.58"
"2372","9.86"
"2373","2.13"
"2374","8.83"
"2375","2.4"
"2376","9.76"
"2377","5.02"
"2378","4.37"
"2379","8.76"
"2380","6.24"
"2381","8.4"
"2382","4.54"
"2383","5.77"
"2384","3.08"
"2385","6.97"
"2386","4.52"
"2387","1.25"
"2388","7.17"
"2389","2.59"
"2390","1.86"
"2391","1.9"
"2392","8.81"
"2393","7.2"
"2394","4.84"
"2395","3.13"
"2396","0.94"
"2397","7.16"
"2398","6.45"
"2399","4.51"
"2400","4.39"
"2401","6.12"
"2402","0.65"
"2403","9.05"
"2404","7.3"
"2405","9.41"
"2406","2.63"
"2407","0.69"
"2408","0.54"
"2409","3.49"
"2410","3.17"
"2411","7.19"
"2412","5.17"
"2413","0.57"
"2414","7.81"
"2415","3.45"
"2416","1.79"
"2417","1.25"
"2418","7.64"
"2419","8.21"
"2420","2.4"
"2421","7.01"
"2422","4.64"
"2423","1.31"
"2424","6.79"
"2425","4.19"
"2426","6.92"
"2427","3.59"
"2428","7.3"
"2429","2.26"
"2430","1.0"
"2431","7.61"
"2432","2.39"
"2433","4.27"
"2434","0.65"
"2435","5.69"
"2436","2.24"
"2437","9.76"
"2438","5.38"
"2439","9.45"
"2440","5.16"
"2441","2.56"
"2442","4.56"
"2443","2.9"
"2444","5.15"
"2445","5.25"
"2446","0.89"
"2447","8.0"
"2448","8.15"
"2449","0.15"
"2450","1.22"
"2451","6.15"
"2452","10.0"
"2453","7.38"
"2454","2.36"
"2455","1.06"
"2456","2.45"
"2457","0.98"
"2458","6.69"
"2459","6.4"
"2460","6.69"
"2461","7.99"
"2462","6.47"
"2463","6.62"
"2464","5.84"
"2465","7.19"
"2466","9.95"
"2467","5.25"
"2468","3.92"
"2469","8.07"
"2470","9.67"
"2471","3.03"
"2472","7.01"
"2473","7.3"
"2474","0.33"
"2475","5.55"
"2476","8.98"
"2477","4.15"
"2478","9.4"
"2479","3.93"
"2480","4.02"
"2481","0.8"
"2482","4.48"
"2483","2.6"
"2484","9.49"
"2485","0.72"
"2486","0.37"
"2487","7.69"
"2488","9.23"
"2489","7.67"
"2490","9.4"
"2491","0.19"
"2492","1.01"
"2493","2.38"
"2494","3.41"
"2495","9.26"
"2496","3.49"
"2497","9.27"
"2498","8.67"
"2499","8.88"
"2500","7.19"
"2501","6.91"
"2502","1.78"
"2503","1.34"
"2504","4.68"
"2505","0.49"
"2506","0.14"
"2507","2.79"
"2508","9.71"
"2509","7.88"
"2510","0.63"
"2511","6.24"
"2512","5.91"
"2513","2.87"
"2514","1.18"
"2515","0.98"
"2516","6.69"
"2517","0.31"
"2518","9.78"
"2519","6.44"
"2520","7.59"
"2521","9.29"
"2522","1.34"
"2523","2.81"
"2524","2.03"
"2525","4.0"
"2526","3.95"
"2527","5.38"
"2528","6.15"
"2529","4.17"
"2530","0.2"
"2531","1.72"
"2532","1.66"
"2533","9.94"
"2534","5.37"
"2535","8.58"
"2536","0.15"
"2537","0.67"
"2538","9.69"
"2539","0.23"
"2540","6.52"
"2541","0.25"
"2542","8.85"
"2543","4.16"
"2544","4.34"
"2545","4.66"
"2546","7.52"
"2547","1.43"
"2548","9.28"
"2549","7.06"
"2550","5.72"
"2551","1.2"
"2552","5.92"
"2553","8.51"
"2554","1.0"
"2555","3.55"
"2556","5.93"
"2557","7.2"
"2558","7.14"
"2559","0.85"
"2560","4.33"
"2561","3.46"
"2562","0.19"
"2563","8.67"
"2564","4.61"
"2565","1.09"
"2566","5.08"
"2567","7.8"
"2568","1.32"
"2569","1.36"
"2570","4.75"
"2571","5.09"
"2572","0.8"
"2573","3.68"
"2574","0.56"
"2575","6.13"
"2576","8.4"
"2577","1.91"
"2578","7.92"
"2579","4.72"
"2580","5.39"
"2581","3.71"
"2582","3.69"
"2583","7.19"
"2584","8.07"
"2585","8.16"
"2586","3.36"
"2587","6.22"
"2588","0.79"
"2589","0.57"
"2590","9.48"
"2591","6.54"
"2592","2.52"
"2593","4.02"
"2594","3.38"
"2595","9.68"
"2596","1.0"
"2597","1.73"
"2598","3.55"
"2599","6.39"
"2600","8.69"
"2601","4.51"
"2602","4.38"
"2603","2.2"
"2604","4.72"
"2605","2.99"
"2606","5.9"
"2607","7.12"
"2608","2.82"
"2609","1.74"
"2610","8.04"
"2611","2.52"
"2612","5.23"
"2613","5.99"
"2614","9.66"
"2615","1.26"
"2616","2.51"
"2617","3.47"
"2618","0.77"
"2619","7.37"
"2620","5.73"
"2621","5.74"
"2622","0.02"
"2623","3.71"
"2624","3.23"
"2625","2.02"
"2626","2.92"
"2627","6.45"
"2628","4.52"
"2629","6.72"
"2630","1.56"
"2631","2.64"
"2632","3.41"
"2633","7.4"
"2634","7.1"
"2635","6.88"
"2636","2.44"
"2637","2.82"
"2638","6.05"
"2639","9.77"
"2640","9.26"
"2641","4.97"
"2642","8.29"
"2643","3.39"
"2644","0.65"
"2645","2.11"
"2646","3.23"
"2647","2.24"
"2648","2.78"
"2649","3.2"
"2650","3.13"
"2651","4.61"
"2652","2.69"
"2653","2.57"
"2654","5.69"
"2655","2.11"
"2656","8.45"
"2657","7.77"
"2658","3.87"
"2659","7.56"
"2660","6.77"
"2661","7.19"
"2662","6.09"
"2663","2.8"
"2664","5.11"
"2665","5.59"
"2666","0.35"
"2667","6.01"
"2668","6.31"
"2669","0.44"
"2670","4.95"
"2671","6.8"
"2672","3.24"
"2673","6.99"
"2674","8.37"
"2675","0.5"
"2676","8.12"
"2677","0.46"
"2678","7.42"
"2679","0.12"
"2680","4.93"
"2681","9.86"
"2682","7.49"
"2683","3.29"
"2684","4.14"
"2685","5.24"
"2686","6.2"
"2687","8.2"
"2688","7.38"
"2689","3.04"
"2690","3.02"
"2691","2.22"
"2692","9.37"
"2693","2.45"
"2694","3.66"
"2695","9.29"
"2696","8.27"
"2697","6.7"
"2698","0.16"
"2699","5.65"
"2700","3.66"
"2701","6.57"
"2702","2.41"
"2703","9.29"
"2704","5.33"
"2705","5.98"
"2706","6.7"
"2707","1.16"
"2708","5.37"
"2709","6.81"
"2710","8.22"
"2711","9.86"
"2712","6.62"
"2713","8.27"
"2714","4.65"
"2715","6.03"
"2716","0.23"
"2717","0.93"
"2718","1.83"
"2719","9.43"
"2720","8.21"
"2721","5.65"
"2722","7.31"
"2723","9.86"
"2724","4.14"
"2725","7.51"
"2726","7.01"
"2727","3.3"
"2728","6.5"
"2729","2.77"
"2730","1.02"
"2731","9.35"
"2732","8.11"
"2733","2.54"
"2734","8.69"
"2735","6.68"
"2736","8.08"
"2737","9.73"
"2738","10.0"
"2739","2.06"
"2740","7.48"
"2741","2.3"
"2742","8.65"
"2743","7.18"
"2744","1.59"
"2745","4.76"
"2746","2.72"
"2747","8.23"
"2748","0.94"
"2749","8.97"
"2750","5.45"
"2751","6.02"
"2752","0.7"
"2753","8.46"
"2754","6.76"
"2755","3.18"
"2756","2.63"
"2757","9.55"
"2758","3.67"
"2759","6.96"
"2760","6.64"
"2761","4.71"
"2762","5.95"
"2763","9.88"
"2764","7.29"
"2765","9.87"
"2766","6.66"
"2767","1.01"
"2768","2.17"
"2769","3.51"
"2770","5.41"
"2771","9.43"
"2772","3.51"
"2773","1.1"
"2774","0.75"
"2775","8.59"
"2776","4.77"
"2777","7.24"
"2778","9.98"
"2779","8.16"
"2780","1.27"
"2781","2.06"
"2782","2.44"
"2783","5.67"
"2784","6.34"
"2785","0.19"
"2786","2.38"
"2787","2.15"
"2788","3.96"
"2789","8.41"
"2790","4.43"
"2791","8.35"
"2792","7.76"
"2793","7.06"
"2794","4.02"
"2795","6.53"
"2796","5.7"
"2797","4.54"
"2798","7.48"
"2799","0.29"
"2800","2.66"
"2801","9.58"
"2802","9.43"
"2803","0.8"
"2804","4.81"
"2805","9.24"
"2806","4.23"
"2807","9.45"
"2808","3.46"
"2809","3.06"
"2810","4.48"
"2811","1.83"
"2812","0.89"
"2813","4.18"
"2814","7.77"
"2815","8.85"
"2816","9.64"
"2817","6.03"
"2818","8.55"
"2819","7.21"
"2820","5.41"
"2821","1.76"
"2822","1.5"
"2823","2.12"
"2824","8.81"
"2825","1.15"
"2826","1.37"
"2827","6.41"
"2828","4.53"
"2829","1.84"
"2830","0.39"
"2831","1.78"
"2832","2.78"
"2833","1.87"
"2834","6.2"
"2835","0.06"
"2836","2.45"
"2837","2.36"
"2838","0.59"
"2839","5.06"
"2840","4.73"
"2841","3.3"
"2842","0.48"
"2843","4.27"
"2844","5.52"
"2845","4.85"
"2846","7.15"
"2847","4.2"
"2848","8.7"
"2849","9.59"
"2850","8.36"
"2851","9.18"
"2852","9.08"
"2853","1.32"
"2854","7.0"
"2855","3.96"
"2856","2.53"
"2857","0.43"
"2858","5.69"
"2859","0.8"
"2860","3.64"
"2861","0.52"
"2862","6.39"
"2863","1.33"
"2864","8.11"
"2865","1.05"
"2866","7.64"
"2867","9.56"
"2868","2.72"
"2869","3.55"
"2870","6.67"
"2871","4.1"
"2872","9.0"
"2873","1.31"
"2874","8.23"
"2875","4.29"
"2876","0.17"
"2877","5.62"
"2878","4.18"
"2879","2.59"
"2880","6.14"
"2881","3.88"
"2882","6.54"
"2883","0.18"
"2884","6.82"
"2885","0.39"
"2886","2.94"
"2887","5.97"
"2888","3.3"
"2889","9.24"
"2890","2.04"
"2891","6.5"
"2892","1.36"
"2893","9.53"
"2894","5.24"
"2895","5.81"
"2896","0.39"
"2897","9.9"
"2898","7.73"
"2899","7.41"
"2900","3.43"
"2901","2.45"
"2902","6.2"
"2903","9.66"
"2904","1.43"
"2905","3.16"
"2906","4.02"
"2907","7.31"
"2908","8.65"
"2909","0.32"
"2910","8.16"
"2911","5.53"
"2912","6.6"
"2913","6.86"
"2914","9.88"
"2915","4.92"
"2916","0.87"
"2917","1.43"
"2918","4.61"
"2919","7.11"
"2920","8.97"
"2921","9.31"
"2922","8.29"
"2923","0.68"
"2924","0.89"
"2925","4.95"
"2926","7.45"
"2927","1.35"
"2928","5.43"
"2929","8.73"
"2930","9.99"
"2931","2.53"
"2932","1.83"
"2933","8.36"
"2934","9.41"
"2935","6.07"
"2936","0.78"
"2937","5.09"
"2938","3.24"
"2939","2.07"
"2940","3.53"
"2941","8.49"
"2942","4.78"
"2943","5.01"
"2944","0.52"
"2945","0.35"
"2946","7.86"
"2947","7.24"
"2948","6.49"
"2949","7.43"
"2950","7.8"
"2951","7.71"
"2952","5.17"
"2953","0.61"
"2954","9.22"
"2955","9.24"
"2956","1.39"
"2957","6.76"
"2958","2.45"
"2959","2.23"
"2960","9.12"
"2961","4.79"
"2962","2.96"
"2963","0.53"
"2964","3.92"
"2965","5.5"
"2966","9.68"
"2967","0.59"
"2968","3.25"
"2969","0.53"
"2970","6.17"
"2971","3.05"
"2972","5.2"
"2973","5.99"
"2974","6.23"
"2975","6.69"
"2976","2.56"
"2977","6.71"
"2978","8.41"
"2979","8.94"
"2980","1.21"
"2981","0.06"
"2982","3.8"
"2983","8.58"
"2984","1.41"
"2985","0.54"
"2986","1.77"
"2987","8.42"
"2988","9.64"
"2989","8.31"
"2990","3.29"
"2991","8.83"
"2992","4.31"
"2993","3.67"
"2994","3.54"
"2995","2.5"
"2996","6.51"
"2997","0.05"
"2998","2.42"
"2999","8.75"
"3000","6.9"
"3001","7.92"
"3002","0.32"
"3003","9.15"
"3004","7.43"
"3005","8.51"
"3006","0.24"
"3007","6.56"
"3008","4.8"
"3009","1.34"
"3010","4.85"
"3011","4.73"
"3012","8.3"
"3013","1.69"
"3014","4.08"
"3015","6.55"
"3016","3.73"
"3017","0.2"
"3018","1.19"
"3019","9.15"
"3020","7.62"
"3021","9.91"
"3022","0.44"
"3023","5.15"
"3024","8.97"
"3025","0.41"
"3026","2.82"
"3027","5.15"
"3028","2.9"
"3029","0.81"
"3030","4.16"
"3031","7.18"
"3032","6.92"
"3033","7.76"
"3034","8.43"
"3035","1.6"
"3036","1.4"
"3037","5.83"
"3038","5.54"
"3039","3.78"
"3040","8.45"
"3041","2.66"
"3042","8.85"
"3043","2.25"
"3044","8.43"
"3045","8.21"
"3046","9.31"
"3047","7.91"
"3048","2.97"
"3049","6.66"
"3050","1.73"
"3051","0.25"
"3052","4.29"
"3053","7.28"
"3054","8.7"
"3055","9.61"
"3056","9.15"
"3057","6.2"
"3058","3.79"
"3059","5.8"
"3060","2.75"
"3061","3.72"
"3062","7.98"
"3063","3.17"
"3064","3.44"
"3065","1.77"
"3066","9.92"
"3067","5.6"
"3068","3.86"
"3069","7.64"
"3070","1.08"
"3071","2.14"
"3072","4.92"
"3073","2.35"
"3074","6.56"
"3075","4.85"
"3076","5.17"
"3077","2.45"
"3078","5.93"
"3079","6.05"
"3080","8.98"
"3081","4.63"
"3082","0.65"
"3083","1.47"
"3084","8.2"
"3085","6.95"
"3086","9.97"
"3087","7.77"
"3088","2.41"
"3089","7.16"
"3090","9.01"
"3091","9.11"
"3092","8.45"
"3093","9.05"
"3094","8.57"
"3095","3.27"
"3096","6.57"
"3097","5.69"
"3098","5.42"
"3099","7.49"
"3100","3.07"
"3101","9.81"
"3102","1.57"
"3103","5.73"
"3104","4.13"
"3105","2.3"
"3106","0.81"
"3107","0.46"
"3108","0.99"
"3109","3.72"
"3110","6.82"
"3111","6.57"
"3112","2.38"
"3113","6.81"
"3114","4.59"
"3115","9.11"
"3116","5.51"
"3117","9.87"
"3118","8.14"
"3119","5.4"
"3120","9.98"
"3121","3.1"
"3122","0.49"
"3123","2.34"
"3124","2.26"
"3125","7.78"
"3126","9.09"
"3127","4.95"
"3128","5.51"
"3129","2.98"
"3130","2.11"
"3131","0.73"
"3132","4.3"
"3133","6.98"
"3134","4.39"
"3135","4.18"
"3136","9.32"
"3137","2.17"
"3138","8.63"
"3139","0.17"
"3140","8.86"
"3141","9.68"
"3142","1.06"
"3143","5.92"
"3144","4.51"
"3145","7.33"
"3146","6.27"
"3147","8.42"
"3148","4.98"
"3149","8.06"
"3150","8.98"
"3151","3.93"
"3152","8.96"
"3153","3.0"
"3154","9.14"
"3155","2.26"
"3156","2.54"
"3157","5.19"
"3158","7.29"
"3159","0.44"
"3160","0.41"
"3161","0.32"
"3162","5.55"
"3163","9.99"
"3164","3.69"
"3165","7.18"
"3166","7.13"
"3167","6.42"
"3168","6.09"
"3169","0.18"
"3170","6.01"
"3171","2.54"
"3172","2.82"
"3173","7.08"
"3174","5.26"
"3175","4.4"
"3176","5.74"
"3177","2.14"
"3178","3.8"
"3179","4.48"
"3180","5.83"
"3181","1.96"
"3182","1.8"
"3183","5.63"
"3184","8.02"
"3185","0.69"
"3186","1.16"
"3187","4.82"
"3188","3.04"
"3189","2.99"
"3190","4.96"
"3191","0.1"
"3192","1.54"
"3193","0.38"
"3194","6.91"
"3195","8.72"
"3196","1.99"
"3197","0.48"
"3198","9.3"
"3199","6.51"
"3200","0.65"
"3201","0.45"
"3202","0.88"
"3203","8.02"
"3204","8.1"
"3205","9.49"
"3206","0.21"
"3207","8.36"
"3208","4.41"
"3209","6.42"
"3210","0.18"
"3211","8.04"
"3212","9.64"
"3213","6.96"
"3214","5.66"
"3215","3.48"
"3216","5.63"
"3217","3.98"
"3218","2.03"
